geneId	geneName	leftEndPos	rightEndPos	strand	geneSynonyms	otherDbsGeneIds	productId	productName	productSynonyms	otherDbsProductsIds 
RDBECOLIGNC00987	thrB	2801	3733	forward	EG10999	[ASKA:ECK0003+b0003+JW0002+thrB][KEIO:ECK0003+b0003+JW0002+thrB][STRING:511145.b0003][ASAP:ABE-0000010][ECHOBASE:EB0992][OU-MICROARRAY:b0003][CGSC:110][ECOCYC:EG10999][REFSEQ:b0003]	RDBECOLIPDC03385	homoserine kinase	ThrB	[ALPHAFOLD:P00547][INTERPRO:IPR013750][PFAM:PF08544][SMR:P00547][PROSITE:PS00627][PRIDE:P00547][PRODB:PRO_000024067][ECOLIWIKI:b0003][MODBASE:P00547][REFSEQ:NP_414544][UNIPROT:P00547][ECOCYC:HOMOSERKIN-MONOMER] 
RDBECOLIGNC00988	thrC	3734	5020	forward	EG11000	[ASKA:ECK0004+b0004+JW0003+thrC][KEIO:ECK0004+b0004+JW0003+thrC][STRING:511145.b0004][ASAP:ABE-0000012][ECHOBASE:EB0993][OU-MICROARRAY:b0004][CGSC:109][ECOCYC:EG11000][REFSEQ:b0004]	RDBECOLIPDC04324	threonine synthase	ThrC	[ALPHAFOLD:P00934][INTERPRO:IPR000634][PFAM:PF00291][SMR:P00934][DIP:DIP-10993N][PROSITE:PS00165][PRIDE:P00934][PDB:1VB3][PRODB:PRO_000024068][ECOLIWIKI:b0004][MODBASE:P00934][REFSEQ:NP_414545][UNIPROT:P00934][ECOCYC:THRESYN-MONOMER] 
RDBECOLIGNC00989	thrS	1800642	1802570	reverse	EG11001	[ASKA:ECK1717+b1719+JW1709+thrS][STRING:511145.b1719][ASAP:ABE-0005736][ECHOBASE:EB0994][OU-MICROARRAY:b1719][CGSC:108][ECOCYC:EG11001][REFSEQ:b1719]	RDBECOLIPDC04325	threonine&mdash;tRNA ligase	ThrS,ThrRS	[INTERPRO:IPR002314][PDB:1EVK][ALPHAFOLD:P0A8M3][PROSITE:PS50862][MINT:P0A8M3][PANTHER:PTHR11451][PFAM:PF03129][SMR:P0A8M3][DIP:DIP-35823N][SMART:SM00863][PRIDE:P0A8M3][PRINTS:PR01047][PRODB:PRO_000024069][ECOLIWIKI:b1719][REFSEQ:NP_416234][MODBASE:P0A8M3][UNIPROT:P0A8M3][ECOCYC:THRS-MONOMER] 
RDBECOLIGNC00990	thyA	2964361	2965155	reverse	EG11002	[ASKA:ECK2823+b2827+JW2795+thyA][KEIO:ECK2823+b2827+JW2795+thyA][STRING:511145.b2827][NCBI-GENE:949035][ASAP:ABE-0009268][ECHOBASE:EB0995][OU-MICROARRAY:b2827][CGSC:104][ECOCYC:EG11002][REFSEQ:b2827]	RDBECOLIPDC04326	thymidylate synthase	ThyA	[INTERPRO:IPR023451][PDB:2KCE][ALPHAFOLD:P0A884][PFAM:PF00303][SMR:P0A884][DIP:DIP-48261N][PROSITE:PS00091][PRIDE:P0A884][PRINTS:PR00108][ECOLIWIKI:b2827][MODBASE:P0A884][UNIPROT:P0A884][REFSEQ:NP_417304][ECOCYC:THYMIDYLATESYN-MONOMER] 
RDBECOLIGNC00991	tig	455133	456431	forward	EG11003	[ASKA:ECK0430+b0436+JW0426+tig][KEIO:ECK0430+b0436+JW0426+tig][STRING:511145.b0436][ASAP:ABE-0001511][ECHOBASE:EB0996][OU-MICROARRAY:b0436][CGSC:35681][ECOCYC:EG11003][REFSEQ:b0436]	RDBECOLIPDC00755	trigger factor	Tig,chaperone protein Tig	[INTERPRO:IPR001179][PDB:1W2B][ALPHAFOLD:P0A850][PANTHER:PTHR30560][PFAM:PF05698][SMR:P0A850][DIP:DIP-36226N][PROSITE:PS50059][PRIDE:P0A850][PRODB:PRO_000024070][ECOLIWIKI:b0436][MODBASE:P0A850][UNIPROT:P0A850][REFSEQ:NP_414970][ECOCYC:EG11003-MONOMER] 
RDBECOLIGNC00992	ptrB	1926779	1928839	reverse	tlp,EG11004	[ASKA:ECK1846+b1845+JW1834+ptrB][KEIO:ECK1846+b1845+JW1834+ptrB][STRING:511145.b1845][ASAP:ABE-0006133][ECHOBASE:EB0997][OU-MICROARRAY:b1845][CGSC:32339][ECOCYC:EG11004][REFSEQ:b1845]	RDBECOLIPDC00756	oligopeptidase B	Tlp,PtrB,protease II,OpdB	[ALPHAFOLD:P24555][PFAM:PF00326][PRIDE:P24555][INTERPRO:IPR002471][SMR:P24555][PROSITE:PS00708][PRINTS:PR00862][PRODB:PRO_000023630][ECOLIWIKI:b1845][MODBASE:P24555][ECOO157CYC:PTRB-MONOMER][REFSEQ:NP_416359][UNIPROT:P24555][ECOCYC:EG11004-MONOMER] 
RDBECOLIGNC00993	tnaA	3888730	3890145	forward	ind,tnaR,EG11005	[ASKA:ECK3701+b3708+JW3686+tnaA][KEIO:ECK3701+b3708+JW3686+tnaA][STRING:511145.b3708][NCBI-GENE:948221][ASAP:ABE-0012133][ECHOBASE:EB0998][OU-MICROARRAY:b3708][CGSC:101][ECOCYC:EG11005][REFSEQ:b3708]	RDBECOLIPDC04353	tryptophanase	TnaA,Ind,TnaR	[ALPHAFOLD:P0A853][INTERPRO:IPR001597][PFAM:PF01212][PDB:2C44][SMR:P0A853][DIP:DIP-31878N][PROSITE:PS00853][PRIDE:P0A853][PRODB:PRO_000024075][ECOLIWIKI:b3708][MODBASE:P0A853][SWISSMODEL:P0A853][UNIPROT:P0A853][REFSEQ:NP_418164][ECOCYC:TRYPTOPHAN-MONOMER] 
RDBECOLIGNC00994	tnaB	3890236	3891483	forward	tnaP,trpP,EG11006	[ASKA:ECK3702+b3709+JW5619+tnaB][STRING:511145.b3709][ASAP:ABE-0012135][ECHOBASE:EB0999][OU-MICROARRAY:b3709][CGSC:69][ECOCYC:EG11006][REFSEQ:b3709]	RDBECOLIPDC04330	tryptophan:H<sup>+</sup> symporter TnaB	TrpP,TnaP,TnaB,TnaB tryptophan ArAAP transporter	[ALPHAFOLD:P23173][PANTHER:PTHR46997][SMR:P23173][PFAM:PF03222][PRIDE:P23173][INTERPRO:IPR013061][PROSITE:PS00594][PRINTS:PR00166][PRODB:PRO_000024076][ECOLIWIKI:b3709][REFSEQ:NP_418165][UNIPROT:P23173][ECOCYC:TNAB-MONOMER] 
RDBECOLIGNC00995	tolA	776342	777607	forward	cim,excC,lky,tol-2,EG11007	[ASKA:ECK0728+b0739+excC+tolA][STRING:511145.b0739][ASAP:ABE-0002515][ECHOBASE:EB1000][OU-MICROARRAY:b0739][CGSC:99][ECOCYC:EG11007][REFSEQ:b0739]	RDBECOLIPDC00757	Tol-Pal system protein TolA	Lky,Cim,ExcC,TolA	[ALPHAFOLD:P19934][MINT:P19934][PFAM:PF06519][SMR:P19934][DIP:DIP-11005N][INTERPRO:IPR014161][PDB:1S62][PRIDE:P19934][PRODB:PRO_000024078][ECOLIWIKI:b0739][MODBASE:P19934][REFSEQ:NP_415267][UNIPROT:P19934][ECOCYC:EG11007-MONOMER] 
RDBECOLIGNC00996	tolB	777740	779032	forward	lky,lkyA,tol-3,EG11008	[ASKA:ECK0729+b0740+JW5100+tolB][KEIO:ECK0729+b0740+JW5100+tolB][STRING:511145.b0740][ASAP:ABE-0002517][ECHOBASE:EB1001][OU-MICROARRAY:b0740][CGSC:98][ECOCYC:EG11008][REFSEQ:b0740]	RDBECOLIPDC00758	Tol-Pal system periplasmic protein TolB	Lky,LkyA	[PDB:2W8B][ALPHAFOLD:P0A855][INTERPRO:IPR011659][MINT:P0A855][PFAM:PF07676][SMR:P0A855][DIP:DIP-48262N][PRIDE:P0A855][PRODB:PRO_000024079][ECOLIWIKI:b0740][MODBASE:P0A855][UNIPROT:P0A855][REFSEQ:NP_415268][ECOCYC:EG11008-MONOMER] 
RDBECOLIGNC00997	tolC	3178115	3179596	forward	weeA,colE1-i,mtcB,mukA,refI,toc,EG11009	[ASKA:ECK3026+b3035+JW5503+tolC][KEIO:ECK3026+b3035+JW5503+tolC][STRING:511145.b3035][ASAP:ABE-0009965][ECHOBASE:EB1002][OU-MICROARRAY:b3035][CGSC:97][ECOCYC:EG11009][REFSEQ:b3035]	RDBECOLIPDC00759	outer membrane channel TolC	WeeA,Toc,RefI,MukA,MtcB,TolC	[PDB:1TQQ][ALPHAFOLD:P02930][MINT:P02930][PFAM:PF02321][PRIDE:P02930][SMR:P02930][DIP:DIP-11007N][INTERPRO:IPR003423][PRODB:PRO_000024080][ECOLIWIKI:b3035][MODBASE:P02930][REFSEQ:NP_417507][UNIPROT:P02930][ECOCYC:EG11009-MONOMER] 
RDBECOLIGNC00998	tolQ	775153	775845	forward	fii,tolP,EG11010	[ASKA:ECK0726+b0737+JW0727+tolQ][KEIO:ECK0726+b0737+JW0727+tolQ][STRING:511145.b0737][ASAP:ABE-0002511][ECHOBASE:EB1003][OU-MICROARRAY:b0737][CGSC:17815][ECOCYC:EG11010][REFSEQ:b0737]	RDBECOLIPDC00760	Tol-Pal system protein TolQ	Fii,TolP,TolQ	[ALPHAFOLD:P0ABU9][PFAM:PF01618][SMR:P0ABU9][DIP:DIP-11008N][INTERPRO:IPR002898][PRIDE:P0ABU9][PRODB:PRO_000024081][ECOLIWIKI:b0737][UNIPROT:P0ABU9][REFSEQ:NP_415265][ECOCYC:EG11010-MONOMER] 
RDBECOLIGNC00999	tolR	775849	776277	forward	EG11011	[ASKA:ECK0727+b0738+JW0728+tolR][KEIO:ECK0727+b0738+JW0728+tolR][STRING:511145.b0738][ASAP:ABE-0002513][ECHOBASE:EB1004][OU-MICROARRAY:b0738][CGSC:17812][ECOCYC:EG11011][REFSEQ:b0738]	RDBECOLIPDC00761	Tol-Pal system protein TolR		[ALPHAFOLD:P0ABV6][PANTHER:PTHR30558][PFAM:PF02472][PRIDE:P0ABV6][PDB:5BY4][SMR:P0ABV6][DIP:DIP-48143N][INTERPRO:IPR014168][PRODB:PRO_000024082][ECOLIWIKI:b0738][UNIPROT:P0ABV6][REFSEQ:NP_415266][ECOCYC:EG11011-MONOMER] 
RDBECOLIGNC01000	tonB	1311089	1311808	forward	T1rec,exbA,EG11012	[ASKA:ECK1246+b1252+exbA+tonB][KEIO:ECK1246+b1252+JW5195+tonB][STRING:511145.b1252][ASAP:ABE-0004196][ECHOBASE:EB1005][OU-MICROARRAY:b1252][CGSC:90][ECOCYC:EG11012][REFSEQ:b1252]	RDBECOLIPDC00762	Ton complex subunit TonB	ExbA,TonB	[PDB:1IHR][ALPHAFOLD:P02929][PFAM:PF03544][INTERPRO:IPR003538][SMR:P02929][DIP:DIP-48111N][PRIDE:P02929][PRINTS:PR01374][DISPROT:DP00043][PRODB:PRO_000024083][ECOLIWIKI:b1252][MODBASE:P02929][REFSEQ:NP_415768][UNIPROT:P02929][ECOCYC:EG11012-MONOMER] 
RDBECOLIGNC01001	topA	1331048	1333645	forward	supX,EG11013	[ASKA:ECK1268+b1274+JW1266+topA][STRING:511145.b1274][ASAP:ABE-0004275][ECHOBASE:EB1006][OU-MICROARRAY:b1274][CGSC:89][ECOCYC:EG11013][REFSEQ:b1274]	RDBECOLIPDC00763	DNA topoisomerase I	SupX,TopA,Topo I,DNA topoisomerase I (&omega; protein),DNA topoisomerase 1	[ALPHAFOLD:P06612][INTERPRO:IPR000380][PANTHER:PTHR42785][PFAM:PF08272][PDB:1ECL][PROSITE:PS50880][SMR:P06612][DIP:DIP-11011N][SMART:SM00437][PRIDE:P06612][PRINTS:PR00417][ECOLIWIKI:b1274][MODBASE:P06612][UNIPROT:P06612][REFSEQ:NP_415790][ECOCYC:EG11013-MONOMER] 
RDBECOLIGNC01002	topB	1844999	1846960	reverse	mutR,EG11014	[ASKA:ECK1761+b1763+JW1752+topB][KEIO:ECK1761+b1763+JW1752+topB][STRING:511145.b1763][ASAP:ABE-0005869][ECHOBASE:EB1007][OU-MICROARRAY:b1763][CGSC:36749][ECOCYC:EG11014][REFSEQ:b1763]	RDBECOLIPDC00764	DNA topoisomerase III	MutR,TopB,Topo III	[ALPHAFOLD:P14294][INTERPRO:IPR000380][PFAM:PF01131][PROSITE:PS50880][PDB:1I7D][SMR:P14294][DIP:DIP-11012N][SMART:SM00437][PRIDE:P14294][PANTHER:PTHR11390][PRINTS:PR00417][PRODB:PRO_000024084][ECOLIWIKI:b1763][MODBASE:P14294][REFSEQ:NP_416277][UNIPROT:P14294][ECOCYC:EG11014-MONOMER] 
RDBECOLIGNC01003	tpiA	4110740	4111507	reverse	tpi,EG11015	[ASKA:ECK3911+b3919+JW3890+tpiA][MIM:615512][STRING:511145.b3919][ASAP:ABE-0012799][ECHOBASE:EB1008][OU-MICROARRAY:b3919][CGSC:88][ECOCYC:EG11015][REFSEQ:b3919]	RDBECOLIPDC04335	triose-phosphate isomerase	Tpi,TpiA	[ALPHAFOLD:P0A858][INTERPRO:IPR013785][PFAM:PF00121][SMR:P0A858][DIP:DIP-31849N][PROSITE:PS00171][PRIDE:P0A858][PANTHER:PTHR21139][PDB:1TMH][ECOLIWIKI:b3919][MODBASE:P0A858][UNIPROT:P0A858][REFSEQ:NP_418354][ECOCYC:TPI-MONOMER] 
RDBECOLIGNC01004	tpr	1287087	1287176	reverse	EG11016	[ASKA:ECK1224+b1229+JW1219+tpr][STRING:511145.b1229][ASAP:ABE-0004131][ECHOBASE:EB1009][OU-MICROARRAY:b1229][CGSC:87][ECOCYC:EG11016][REFSEQ:b1229]	RDBECOLIPDC00765	protamine-like protein	Tpr	[ALPHAFOLD:P02338][PRIDE:P02338][ECOLIWIKI:b1229][REFSEQ:NP_415747][UNIPROT:P02338][ECOCYC:EG11016-MONOMER] 
RDBECOLIGNC01005	treA	1245679	1247376	reverse	osmA,tre,EG11017	[ASKA:ECK1185+b1197+JW1186+treA][KEIO:ECK1185+b1197+JW1186+treA][STRING:511145.b1197][ASAP:ABE-0004021][ECHOBASE:EB1010][OU-MICROARRAY:b1197][CGSC:17572][ECOCYC:EG11017][REFSEQ:b1197]	RDBECOLIPDC04343	periplasmic trehalase	Tre,OsmA,TreA	[ALPHAFOLD:P13482][INTERPRO:IPR008928][PFAM:PF01204][SMR:P13482][DIP:DIP-11022N][PROSITE:PS00927][PRIDE:P13482][PANTHER:PTHR23403][PRINTS:PR00744][CAZY:GH37][PDB:2WYN][PRODB:PRO_000024106][ECOLIWIKI:b1197][REFSEQ:NP_415715][UNIPROT:P13482][ECOCYC:TREHALAPERI-MONOMER] 
RDBECOLIGNC01006	trg	1492470	1494110	forward	EG11018	[ASKA:ECK1415+b1421+JW1417+trg][KEIO:ECK1415+b1421+JW1417+trg][STRING:511145.b1421][ASAP:ABE-0004744][ECHOBASE:EB1011][OU-MICROARRAY:b1421][CGSC:85][ECOCYC:EG11018][REFSEQ:b1421]	RDBECOLIPDC04346	methyl-accepting chemotaxis protein Trg	MCP-III,ribose/galactose/glucose chemoreceptor protein,Trg,Trg dimer,chemotaxis signaling protein III	[ALPHAFOLD:P05704][INTERPRO:IPR004090][PFAM:PF00015][PRIDE:P05704][SMR:P05704][DIP:DIP-11027N][SMART:SM00304][PROSITE:PS00538][PRINTS:PR00260][PRODB:PRO_000024111][ECOLIWIKI:b1421][MODBASE:P05704][SWISSMODEL:P05704][REFSEQ:NP_415938][UNIPROT:P05704][ECOCYC:TRG-MONOMER] 
RDBECOLIGNC01007	trkA	3436518	3437894	forward	EG11019	[ASKA:ECK3276+b3290+JW3251+trkA][KEIO:ECK3276+b3290+JW3251+trkA][STRING:511145.b3290][ASAP:ABE-0010787][ECHOBASE:EB1012][OU-MICROARRAY:b3290][CGSC:84][ECOCYC:EG11019][REFSEQ:b3290]	RDBECOLIPDC04347	NAD-binding component of Trk potassium transporters	TrkA	[ALPHAFOLD:P0AGI8][INTERPRO:IPR006036][PFAM:PF02080][DIP:DIP-35971N][SMR:P0AGI8][PROSITE:PS51202][PRIDE:P0AGI8][PRINTS:PR00335][PRODB:PRO_000024112][ECOLIWIKI:b3290][MODBASE:P0AGI8][UNIPROT:P0AGI8][REFSEQ:NP_417748][ECOCYC:TRKA-MONOMER] 
RDBECOLIGNC01008	trkG	1423782	1425239	forward	EG11020	[ASKA:ECK1362+b1363+JW1358+trkG][KEIO:ECK1362+b1363+JW1358+trkG][STRING:511145.b1363][ASAP:ABE-0004567][ECHOBASE:EB1013][OU-MICROARRAY:b1363][CGSC:29963][ECOCYC:EG11020][REFSEQ:b1363]	RDBECOLIPDC04348	Rac prophage; Na<sup>+</sup>-dependent K<sup>+</sup> transporter TrkG	TrkG	[ALPHAFOLD:P23849][PFAM:PF02386][PRIDE:P23849][DIP:DIP-11029N][INTERPRO:IPR003445][PRODB:PRO_000024113][ECOLIWIKI:b1363][REFSEQ:NP_415881][UNIPROT:P23849][ECOCYC:TRKG-MONOMER] 
RDBECOLIGNC01009	trkH	4033145	4034596	forward	EG11021	[ASKA:ECK3841+b3849+JW5576+trkH][KEIO:ECK3841+b3849+JW5576+trkH][STRING:511145.b3849][ASAP:ABE-0012574][ECHOBASE:EB1014][OU-MICROARRAY:b3849][CGSC:34066][ECOCYC:EG11021][REFSEQ:b3849]	RDBECOLIPDC04349	K<sup>+</sup> transporter TrkH	TrkH	[ALPHAFOLD:P0AFZ7][PFAM:PF02386][PRIDE:P0AFZ7][DIP:DIP-47978N][INTERPRO:IPR003445][PRODB:PRO_000024114][ECOLIWIKI:b3849][REFSEQ:YP_026273][UNIPROT:P0AFZ7][ECOCYC:TRKH-MONOMER] 
RDBECOLIGNC01010	trmA	4162170	4163270	reverse	rT,rumT,EG11022	[ASKA:ECK3957+b3965+JW3937+trmA][STRING:511145.b3965][ASAP:ABE-0012983][ECHOBASE:EB1015][OU-MICROARRAY:b3965][CGSC:79][ECOCYC:EG11022][REFSEQ:b3965]	RDBECOLIPDC00766	tRNA m<sup>5</sup>U54 methyltransferase	RumT,TrmA	[ALPHAFOLD:P23003][PANTHER:PTHR47790][PFAM:PF05958][INTERPRO:IPR011869][PROSITE:PS01230][SMR:P23003][DIP:DIP-11031N][PDB:3BT7][PRIDE:P23003][ECOLIWIKI:b3965][MODBASE:P23003][REFSEQ:NP_418400][UNIPROT:P23003][ECOCYC:EG11022-MONOMER] 
RDBECOLIGNC01011	trmD	2744572	2745339	reverse	EG11023	[ASKA:ECK2604+b2607+JW2588+trmD][STRING:511145.b2607][ASAP:ABE-0008576][ECHOBASE:EB1016][OU-MICROARRAY:b2607][CGSC:76][ECOCYC:EG11023][REFSEQ:b2607]	RDBECOLIPDC00767	tRNA m<sup>1</sup>G37 methyltransferase	TrmD	[ALPHAFOLD:P0A873][PANTHER:PTHR46417][INTERPRO:IPR016009][PFAM:PF01746][SMR:P0A873][DIP:DIP-48264N][PRIDE:P0A873][PDB:1P9P][ECOLIWIKI:b2607][MODBASE:P0A873][UNIPROT:P0A873][REFSEQ:NP_417098][ECOCYC:EG11023-MONOMER] 
RDBECOLIGNC01012	trpA	1316416	1317222	reverse	try,tryp,EG11024	[ASKA:ECK1254+b1260+JW1252+trpA][KEIO:ECK1254+b1260+JW1252+trpA][STRING:511145.b1260][ASAP:ABE-0004232][ECHOBASE:EB1017][OU-MICROARRAY:b1260][CGSC:74][ECOCYC:EG11024][REFSEQ:b1260]	RDBECOLIPDC04351	tryptophan synthase subunit &alpha;	Try,TrpA,TSase &alpha;	[ALPHAFOLD:P0A877][PANTHER:PTHR43406][PFAM:PF00290][SMR:P0A877][DIP:DIP-35957N][INTERPRO:IPR013785][PROSITE:PS00167][PRIDE:P0A877][DISPROT:DP00252][PRODB:PRO_000024117][PDB:1V7Y][ECOLIWIKI:b1260][REFSEQ:NP_415776][MODBASE:P0A877][UNIPROT:P0A877][ECOCYC:TRYPSYN-APROTEIN] 
RDBECOLIGNC01013	trpB	1317222	1318415	reverse	EG11025	[ASKA:ECK1255+b1261+JW1253+trpB][KEIO:ECK1255+b1261+JW1253+trpB][STRING:511145.b1261][ASAP:ABE-0004234][ECHOBASE:EB1018][OU-MICROARRAY:b1261][CGSC:73][ECOCYC:EG11025][REFSEQ:b1261]	RDBECOLIPDC04352	tryptophan synthase subunit &beta;	TrpB	[ALPHAFOLD:P0A879][INTERPRO:IPR001926][MINT:P0A879][PANTHER:PTHR42882][PFAM:PF00291][DIP:DIP-1036N][SMR:P0A879][PROSITE:PS00168][PRIDE:P0A879][PDB:2DH6][PRODB:PRO_000024118][ECOLIWIKI:b1261][MODBASE:P0A879][SWISSMODEL:P0A879][UNIPROT:P0A879][REFSEQ:NP_415777][ECOCYC:TRYPSYN-BPROTEIN] 
RDBECOLIGNC01014	trpC	1318427	1319788	reverse	trpF,trpCF,EG11026	[ASKA:ECK1256+b1262+JW1254+trpC][STRING:511145.b1262][ASAP:ABE-0004238][ECHOBASE:EB1019][OU-MICROARRAY:b1262][CGSC:72][ECOCYC:EG11026][REFSEQ:b1262]	RDBECOLIPDC04054	fused indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase	TrpC,TrpF	[INTERPRO:IPR013785][ALPHAFOLD:P00909][PFAM:PF00697][PDB:1PII][SMR:P00909][PROSITE:PS00614][PRIDE:P00909][PRODB:PRO_000024119][ECOLIWIKI:b1262][MODBASE:P00909][REFSEQ:NP_415778][UNIPROT:P00909][ECOCYC:PRAI-IGPS] 
RDBECOLIGNC01015	trpD	1319789	1321384	reverse	trpGD,EG11027	[ASKA:ECK1257+b1263+JW1255+trpD][KEIO:ECK1257+b1263+JW1255+trpD][STRING:511145.b1263][ASAP:ABE-0004241][ECHOBASE:EB1020][OU-MICROARRAY:b1263][CGSC:71][ECOCYC:EG11027][REFSEQ:b1263]	RDBECOLIPDC00086	anthranilate synthase subunit TrpD	TrpD,TrpGD,anthranilate synthase component II	[ALPHAFOLD:P00904][INTERPRO:IPR005940][PFAM:PF00591][PRIDE:P00904][SMR:P00904][PROSITE:PS51273][PRODB:PRO_000024120][ECOLIWIKI:b1263][MODBASE:P00904][SWISSMODEL:P00904][REFSEQ:NP_415779][UNIPROT:P00904][ECOCYC:ANTHRANSYNCOMPII-MONOMER] 
RDBECOLIGNC01016	trpE	1321384	1322946	reverse	anth,tryD,tryp-4,EG11028	[ASKA:ECK1258+b1264+JW1256+trpE][KEIO:ECK1258+b1264+JW1256+trpE][STRING:511145.b1264][ASAP:ABE-0004244][ECHOBASE:EB1021][OU-MICROARRAY:b1264][CGSC:70][ECOCYC:EG11028][REFSEQ:b1264]	RDBECOLIPDC00085	anthranilate synthase subunit TrpE	TryD,TrpE,anthranilate synthase &alpha; subunit,anthranilate synthase component I	[ALPHAFOLD:P00895][PANTHER:PTHR11236:SF22][PFAM:PF00425][PRIDE:P00895][SMR:P00895][INTERPRO:IPR005801][PRINTS:PR00095][PRODB:PRO_000024121][ECOLIWIKI:b1264][MODBASE:P00895][SWISSMODEL:P00895][REFSEQ:NP_415780][UNIPROT:P00895][ECOCYC:ANTHRANSYNCOMPI-MONOMER] 
RDBECOLIGNC01017	trpR	4632760	4633086	forward	rtrY,EG11029	[ASKA:ECK4385+b4393+JW4356+trpR][KEIO:ECK4385+b4393+JW4356+trpR][STRING:511145.b4393][ASAP:ABE-0014408][ECHOBASE:EB1022][OU-MICROARRAY:b4393][CGSC:68][ECOCYC:EG11029][REFSEQ:b4393]	RDBECOLIPDC03956	DNA-binding transcriptional repressor TrpR	RtrY,TrpR	[ALPHAFOLD:P0A881][PDB:1ZT9][INTERPRO:IPR000831][PANTHER:PTHR38025][PFAM:PF01371][SMR:P0A881][DIP:DIP-48204N][PRIDE:P0A881][PRODB:PRO_000024124][ECOLIWIKI:b4393][UNIPROT:P0A881][REFSEQ:NP_418810][ECOCYC:PD00423] 
RDBECOLIGNC01018	trpS	3512634	3513638	reverse	EG11030	[ASKA:ECK3371+b3384+JW3347+trpS][STRING:511145.b3384][ASAP:ABE-0011056][ECHOBASE:EB1023][OU-MICROARRAY:b3384][CGSC:67][ECOCYC:EG11030][REFSEQ:b3384]	RDBECOLIPDC04350	tryptophan&mdash;tRNA ligase	TrpS,TrpRS	[ALPHAFOLD:P00954][PDB:5V0I][PFAM:PF00579][SMR:P00954][DIP:DIP-11042N][INTERPRO:IPR001412][PROSITE:PS00178][PRIDE:P00954][PRINTS:PR01039][PRODB:PRO_000024125][ECOLIWIKI:b3384][MODBASE:P00954][SWISSMODEL:P00954][REFSEQ:NP_417843][UNIPROT:P00954][ECOCYC:TRPS-MONOMER] 
RDBECOLIGNC01019	trxA	3965761	3966090	forward	dasC,fipA,tsnC,EG11031	[ASKA:ECK3773+b3781+JW5856+trxA][KEIO:ECK3773+b3781+JW5856+trxA][MIM:616811][STRING:511145.b3781][ASAP:ABE-0012357][ECHOBASE:EB1024][OU-MICROARRAY:b3781][CGSC:65][ECOCYC:EG11031][REFSEQ:b3781]	RDBECOLIPDC04100	thioredoxin 1	DasC,TsnC,FipA,TrxA,thioredoxin(SH)<sub>2</sub>,TRX1	[PDB:1TKD][ALPHAFOLD:P0AA25][REFSEQ:NP_418228][INTERPRO:IPR005746][MINT:P0AA25][PFAM:PF00085][SMR:P0AA25][DIP:DIP-31856N][PROSITE:PS00194][PRIDE:P0AA25][PRODB:PRO_000024129][ECOLIWIKI:b3781][MODBASE:P0AA25][LIGAND-CPD:C00342][UNIPROT:P0AA25][ECOCYC:RED-THIOREDOXIN-MONOMER] 
RDBECOLIGNC01020	trxB	931085	932050	reverse	trxR,EG11032	[ASKA:ECK0879+b0888+JW0871+trxB][KEIO:ECK0879+b0888+JW0871+trxB][STRING:511145.b0888][ASAP:ABE-0003018][ECHOBASE:EB1025][OU-MICROARRAY:b0888][CGSC:17569][ECOCYC:EG11032][REFSEQ:b0888]	RDBECOLIPDC04319	thioredoxin reductase	TrxB,thioredoxin reductase (NADPH),TrxR	[ALPHAFOLD:P0A9P4][INTERPRO:IPR008255][PFAM:PF07992][DIP:DIP-6168N][SMR:P0A9P4][PROSITE:PS00573][PRIDE:P0A9P4][PDB:1F6M][PRODB:PRO_000024130][ECOLIWIKI:b0888][MODBASE:P0A9P4][UNIPROT:P0A9P4][REFSEQ:NP_415408][ECOCYC:THIOREDOXIN-REDUCT-NADPH-MONOMER] 
RDBECOLIGNC01021	tsf	190857	191708	forward	EG11033	[ASKA:ECK0169+b0170+JW0165+tsf][MIM:610505][STRING:511145.b0170][ASAP:ABE-0000579][ECHOBASE:EB1026][OU-MICROARRAY:b0170][CGSC:64][ECOCYC:EG11033][REFSEQ:b0170]	RDBECOLIPDC00768	protein chain elongation factor EF-Ts	Tsf,EF1B	[ALPHAFOLD:P0A6P1][INTERPRO:IPR001816][PFAM:PF00889][PDB:1EFU][SMR:P0A6P1][DIP:DIP-31835N][PROSITE:PS01126][PRIDE:P0A6P1][PANTHER:PTHR11741][PRODB:PRO_000024132][ECOLIWIKI:b0170][UNIPROT:P0A6P1][REFSEQ:NP_414712][ECOCYC:EG11033-MONOMER] 
RDBECOLIGNC01022	tsr	4591657	4593312	forward	cheD,EG11034	[ASKA:ECK4345+b4355+JW4318+tsr][KEIO:ECK4345+b4355+JW4318+tsr][STRING:511145.b4355][ASAP:ABE-0014282][ECHOBASE:EB1027][OU-MICROARRAY:b4355][CGSC:63][ECOCYC:EG11034][REFSEQ:b4355]	RDBECOLIPDC04355	methyl-accepting chemotaxis protein Tsr	CheD,Tsr,serine chemoreceptor protein,Tsr dimer,MCP-I,chemotaxis signaling protein I	[ALPHAFOLD:P02942][PDB:1QU7][MINT:P02942][INTERPRO:IPR004090][PFAM:PF00015][SMR:P02942][DIP:DIP-11046N][SMART:SM00304][PROSITE:PS00538][PRIDE:P02942][PRINTS:PR00260][PRODB:PRO_000024134][ECOLIWIKI:b4355][MODBASE:P02942][REFSEQ:NP_418775][UNIPROT:P02942][ECOCYC:TSR-MONOMER] 
