InteractionId	Interaction_type	Interaction_subtype	Citation	Interactor1	commonName1	Role1	Interactor2	commonName2	Role2	interactor1_uniprot_id	interactor1_name	interactor2_uniprot_id	interactor2_name	source
WBInteraction000527612	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003021	lin-36	Bait	WBGene00006827	unc-98	Target	P34427	lin-36	Q19203	unc-98	wormbase
WBInteraction000527613	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003087	lsy-2	Bait	WBGene00006827	unc-98	Target	Q9N5S3	lsy-2	Q19203	unc-98	wormbase
WBInteraction000527614	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00007013	mdt-8	Bait	WBGene00006827	unc-98	Target	Q9U1W2	mdt-8	Q19203	unc-98	wormbase
WBInteraction000527615	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003231	mex-6	Bait	WBGene00006827	unc-98	Target	Q09436	mex-6	Q19203	unc-98	wormbase
WBInteraction000527617	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003388	moe-3	Bait	WBGene00006827	unc-98	Target	Q9XV46	moe-3	Q19203	unc-98	wormbase
WBInteraction000527618	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00007029	mys-1	Bait	WBGene00006827	unc-98	Target	Q9TYU5	mys-1	Q19203	unc-98	wormbase
WBInteraction000527619	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003704	nhr-114	Bait	WBGene00006827	unc-98	Target	G5EEM0	nhr-114	Q19203	unc-98	wormbase
WBInteraction000527621	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003624	nhr-28	Bait	WBGene00006827	unc-98	Target	Q17905	nhr-28	Q19203	unc-98	wormbase
WBInteraction000527623	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003865	oma-2	Bait	WBGene00006827	unc-98	Target	Q23359	oma-2	Q19203	unc-98	wormbase
WBInteraction000527624	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003938	pax-2	Bait	WBGene00006827	unc-98	Target	Q21263	pax-2	Q19203	unc-98	wormbase
WBInteraction000527625	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003939	pax-3	Bait	WBGene00006827	unc-98	Target	G5ED66	pax-3	Q19203	unc-98	wormbase
WBInteraction000527626	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00004013	pha-4	Bait	WBGene00006827	unc-98	Target	Q17381	pha-4	Q19203	unc-98	wormbase
WBInteraction000527628	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00004858	sma-4	Bait	WBGene00006827	unc-98	Target	P45897	sma-4	Q19203	unc-98	wormbase
WBInteraction000527629	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00004862	sma-9	Bait	WBGene00006827	unc-98	Target	Q7JM44	sma-9	Q19203	unc-98	wormbase
WBInteraction000527634	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00007732	spe-44	Bait	WBGene00006827	unc-98	Target	Q18171	spe-44	Q19203	unc-98	wormbase
WBInteraction000527635	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00006604	tra-1	Bait	WBGene00006827	unc-98	Target	P34708	tra-1	Q19203	unc-98	wormbase
WBInteraction000527636	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00006778	unc-42	Bait	WBGene00006827	unc-98	Target	L8E946	unc-42	Q19203	unc-98	wormbase
WBInteraction000527643	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00008762	ztf-2	Bait	WBGene00006827	unc-98	Target	Q19418	ztf-2	Q19203	unc-98	wormbase
WBInteraction000527644	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00015523	ztf-30	Bait	WBGene00006827	unc-98	Target	P34303	ztf-30	Q19203	unc-98	wormbase
WBInteraction000527645	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00006773	unc-37	Bait	WBGene00006873	vab-7	Target	O02482	unc-37	Q93899	vab-7	wormbase
WBInteraction000527646	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00006870	vab-3	Bait	WBGene00006873	vab-7	Target	G5EDS1	vab-3	Q93899	vab-7	wormbase
WBInteraction000527650	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00000221	atf-4	Bait	WBGene00021082	zip-11	Target	Q22156	atf-4	Q9N5A8	zip-11	wormbase
WBInteraction000527651	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00000469	ces-2	Bait	WBGene00021082	zip-11	Target	Q94126	ces-2	Q9N5A8	zip-11	wormbase
WBInteraction000527652	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00015347	cids-1	Bait	WBGene00021082	zip-11	Target	P34281	cids-1	Q9N5A8	zip-11	wormbase
WBInteraction000527654	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00006975	zfp-1	Bait	WBGene00021082	zip-11	Target	P34447	zfp-1	Q9N5A8	zip-11	wormbase
WBInteraction000527767	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00009998	klf-2	Bait	WBGene00002278	lep-2	Target	O62259	klf-2	Q9N373	lep-2	wormbase
WBInteraction000527778	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00000938	dcp-66	Bait	WBGene00013383	aptf-2	Target	G5ED89	dcp-66	G2HK15	aptf-2	wormbase
WBInteraction000527779	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00001253	elt-6	Bait	WBGene00013383	aptf-2	Target	G5EGN3	elt-6	G2HK15	aptf-2	wormbase
WBInteraction000527781	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00009202	aptf-4	Bait	WBGene00013383	aptf-2	Target	Q19863	aptf-4	G2HK15	aptf-2	wormbase
WBInteraction000527783	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00012435	flh-1	Bait	WBGene00013383	aptf-2	Target	Q9XWR1	flh-1	G2HK15	aptf-2	wormbase
WBInteraction000527784	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00010453	fozi-1	Bait	WBGene00013383	aptf-2	Target	P34489	fozi-1	G2HK15	aptf-2	wormbase
WBInteraction000527788	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00018990	klf-1	Bait	WBGene00013383	aptf-2	Target	Q9TZ64	klf-1	G2HK15	aptf-2	wormbase
WBInteraction000527789	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003087	lsy-2	Bait	WBGene00013383	aptf-2	Target	Q9N5S3	lsy-2	G2HK15	aptf-2	wormbase
WBInteraction000527790	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00007011	mdt-1.2	Bait	WBGene00013383	aptf-2	Target	O02042	mdt-1.2	G2HK15	aptf-2	wormbase
WBInteraction000527791	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00007013	mdt-8	Bait	WBGene00013383	aptf-2	Target	Q9U1W2	mdt-8	G2HK15	aptf-2	wormbase
WBInteraction000527792	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003704	nhr-114	Bait	WBGene00013383	aptf-2	Target	G5EEM0	nhr-114	G2HK15	aptf-2	wormbase
WBInteraction000527794	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003657	nhr-67	Bait	WBGene00013383	aptf-2	Target	Q9XVV3	nhr-67	G2HK15	aptf-2	wormbase
WBInteraction000527795	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003846	odd-2	Bait	WBGene00013383	aptf-2	Target	Q9N5X6	odd-2	G2HK15	aptf-2	wormbase
WBInteraction000527796	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003939	pax-3	Bait	WBGene00013383	aptf-2	Target	G5ED66	pax-3	G2HK15	aptf-2	wormbase
WBInteraction000527797	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00004013	pha-4	Bait	WBGene00013383	aptf-2	Target	Q17381	pha-4	G2HK15	aptf-2	wormbase
WBInteraction000527798	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00004786	sex-1	Bait	WBGene00013383	aptf-2	Target	P41830	sex-1	G2HK15	aptf-2	wormbase
WBInteraction000527799	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00004862	sma-9	Bait	WBGene00013383	aptf-2	Target	Q7JM44	sma-9	G2HK15	aptf-2	wormbase
WBInteraction000527800	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00006396	taf-12	Bait	WBGene00013383	aptf-2	Target	Q9U226	taf-12	G2HK15	aptf-2	wormbase
WBInteraction000527804	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00008762	ztf-2	Bait	WBGene00013383	aptf-2	Target	Q19418	ztf-2	G2HK15	aptf-2	wormbase
WBInteraction000527806	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00007015	mdt-11	Bait	WBGene00022042	icd-2	Target	Q9BI74	mdt-11	Q86S66	icd-2	wormbase
WBInteraction000527808	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00000914	daf-19	Bait	WBGene00006970	zag-1	Target	Q09555	daf-19	G5EBU4	zag-1	wormbase
WBInteraction000527825	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003627	nhr-34	Bait	WBGene00013878	atfs-1	Target	Q21006	nhr-34	Q23272	atfs-1	wormbase
WBInteraction000527829	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00015477	attf-4	Bait	WBGene00019327	zip-2	Target	Q11178	attf-4	Q21148	zip-2	wormbase
WBInteraction000527830	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003087	lsy-2	Bait	WBGene00019327	zip-2	Target	Q9N5S3	lsy-2	Q21148	zip-2	wormbase
WBInteraction000527831	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00007015	mdt-11	Bait	WBGene00019327	zip-2	Target	Q9BI74	mdt-11	Q21148	zip-2	wormbase
WBInteraction000527832	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003701	nhr-111	Bait	WBGene00019327	zip-2	Target	O45521	nhr-111	Q21148	zip-2	wormbase
WBInteraction000527833	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003704	nhr-114	Bait	WBGene00019327	zip-2	Target	G5EEM0	nhr-114	Q21148	zip-2	wormbase
WBInteraction000527834	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003656	nhr-66	Bait	WBGene00019327	zip-2	Target	H2KYJ8	nhr-66	Q21148	zip-2	wormbase
WBInteraction000527835	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003865	oma-2	Bait	WBGene00019327	zip-2	Target	Q23359	oma-2	Q21148	zip-2	wormbase
WBInteraction000527837	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00004013	pha-4	Bait	WBGene00012330	zip-3	Target	Q17381	pha-4	Q9XUK2	zip-3	wormbase
WBInteraction000527838	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00012330	zip-3	Bait	WBGene00012330	zip-3	Target	Q9XUK2	zip-3	Q9XUK2	zip-3	wormbase
WBInteraction000527883	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00000938	dcp-66	Bait	WBGene00019960	ztf-16	Target	G5ED89	dcp-66	H2L008	ztf-16	wormbase
WBInteraction000527884	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00012832	dmd-3	Bait	WBGene00019960	ztf-16	Target	Q9XWN9	dmd-3	H2L008	ztf-16	wormbase
WBInteraction000527888	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00009998	klf-2	Bait	WBGene00019960	ztf-16	Target	O62259	klf-2	H2L008	ztf-16	wormbase
WBInteraction000527889	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00023498	lin-15A	Bait	WBGene00019960	ztf-16	Target	Q27365	lin-15A	H2L008	ztf-16	wormbase
WBInteraction000527890	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003033	lin-48	Bait	WBGene00019960	ztf-16	Target	G5EDU6	lin-48	H2L008	ztf-16	wormbase
WBInteraction000527892	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003657	nhr-67	Bait	WBGene00019960	ztf-16	Target	Q9XVV3	nhr-67	H2L008	ztf-16	wormbase
WBInteraction000527893	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00004013	pha-4	Bait	WBGene00019960	ztf-16	Target	Q17381	pha-4	H2L008	ztf-16	wormbase
WBInteraction000527894	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00004319	rbr-2	Bait	WBGene00019960	ztf-16	Target	Q23541	rbr-2	H2L008	ztf-16	wormbase
WBInteraction000527896	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00004862	sma-9	Bait	WBGene00019960	ztf-16	Target	Q7JM44	sma-9	H2L008	ztf-16	wormbase
WBInteraction000527901	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00019960	ztf-16	Bait	WBGene00019960	ztf-16	Target	H2L008	ztf-16	H2L008	ztf-16	wormbase
WBInteraction000527902	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00009998	klf-2	Bait	WBGene00003933	pat-9	Target	O62259	klf-2	Q22829	pat-9	wormbase
WBInteraction000527903	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00007013	mdt-8	Bait	WBGene00003933	pat-9	Target	Q9U1W2	mdt-8	Q22829	pat-9	wormbase
WBInteraction000527904	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00000223	atf-7	Bait	WBGene00008762	ztf-2	Target	Q86MD3	atf-7	Q19418	ztf-2	wormbase
WBInteraction000527905	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00003847	blmp-1	Bait	WBGene00008762	ztf-2	Target	Q93560	blmp-1	Q19418	ztf-2	wormbase
WBInteraction000527907	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00015477	attf-4	Bait	WBGene00008762	ztf-2	Target	Q11178	attf-4	Q19418	ztf-2	wormbase
WBInteraction000527911	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00016200	dpff-1	Bait	WBGene00008762	ztf-2	Target	Q09477	dpff-1	Q19418	ztf-2	wormbase
WBInteraction000527912	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00007929	dmd-10	Bait	WBGene00008762	ztf-2	Target	G5EEJ1	dmd-10	Q19418	ztf-2	wormbase
WBInteraction000527918	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00000428	ceh-1	Bait	WBGene00008762	ztf-2	Target	P53547	ceh-1	Q19418	ztf-2	wormbase
WBInteraction000527919	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00000438	ceh-14	Bait	WBGene00008762	ztf-2	Target	P20271	ceh-14	Q19418	ztf-2	wormbase
WBInteraction000527920	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00000442	ceh-19	Bait	WBGene00008762	ztf-2	Target	P26797	ceh-19	Q19418	ztf-2	wormbase
WBInteraction000527921	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00000429	ceh-2	Bait	WBGene00008762	ztf-2	Target	G5ECT8	ceh-2	Q19418	ztf-2	wormbase
WBInteraction000527922	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00000443	ceh-20	Bait	WBGene00008762	ztf-2	Target	P41779	ceh-20	Q19418	ztf-2	wormbase
WBInteraction000527923	Physical	ProteinProtein	Reece-Hoyes JS et al. (2013) Mol Cell Extensive rewiring and complex evolutionary dynamics in a C. elegans ....	WBGene00000447	ceh-24	Bait	WBGene00008762	ztf-2	Target	Q9NLC2	ceh-24	Q19418	ztf-2	wormbase
