From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
WBGene00007201	Q17533	reviewed	EXOS4_CAEEL	Putative exosome complex component RRP41 (Ribosomal RNA-processing protein 41)	exos-4.1 B0564.1	Caenorhabditis elegans	240
WBGene00015294	Q11086	reviewed	YT72_CAEEL	Uncharacterized protein C01C10.2	C01C10.2	Caenorhabditis elegans	204
WBGene00015308	Q17569	reviewed	DDI1_CAEEL	Protein DDI1 homolog 1 (EC 3.4.23.-)	ddi-1 C01G5.6	Caenorhabditis elegans	389
WBGene00003622	P41828	reviewed	NHR23_CAEEL	Nuclear hormone receptor family member nhr-23 (Steroid hormone receptor family member chr-3)	nhr-23 chr-3 cnr-3 let-527 C01H6.5	Caenorhabditis elegans	588
WBGene00015322	Q11093	reviewed	YWZ3_CAEEL	Uncharacterized protein C02B8.3	C02B8.3	Caenorhabditis elegans	133
WBGene00015357	Q11103	reviewed	YL18_CAEEL	Uncharacterized protein C02F12.8	C02F12.8	Caenorhabditis elegans	687
WBGene00007267	Q17598	reviewed	TM104_CAEEL	Transmembrane protein 104 homolog	C03A3.2	Caenorhabditis elegans	492
WBGene00007270	P42171	reviewed	REI1_CAEEL	Guanine nucleotide exchange factor rei-1	rei-1 C03C10.4	Caenorhabditis elegans	244
WBGene00001119	Q6I6D4	reviewed	CLUA1_CAEEL	Clusterin-associated protein 1 homolog	dyf-3 C04C3.5	Caenorhabditis elegans	404
WBGene00015480	Q11181	reviewed	YPC4_CAEEL	Uncharacterized protein C05D10.4	C05D10.4	Caenorhabditis elegans	597
WBGene00015472	Q9GYK2	reviewed	ITBL_CAEEL	Uncharacterized integrin beta-like protein C05D9.3	C05D9.3	Caenorhabditis elegans	423
WBGene00007351	Q17678	reviewed	TIKI1_CAEEL	Metalloprotease TIKI homolog (EC 3.4.-.-)	C05G5.5	Caenorhabditis elegans	420
WBGene00015518	P34296	reviewed	YKQ1_CAEEL	Uncharacterized protein C06E1.1	C06E1.1	Caenorhabditis elegans	161
WBGene00015525	P34305	reviewed	RHA2_CAEEL	Putative ATP-dependent RNA helicase rha-2 (EC 3.6.4.13)	rha-2 C06E1.10	Caenorhabditis elegans	1148
WBGene00015520	P34300	reviewed	FIP3_CAEEL	Fungus-induced protein 3	fip-3 C06E1.5	Caenorhabditis elegans	50
WBGene00015538	P50305	reviewed	METK3_CAEEL	Probable S-adenosylmethionine synthase 3 (AdoMet synthase 3) (EC 2.5.1.6) (Methionine adenosyltransferase 3) (MAT 3)	sams-3 C06E7.1	Caenorhabditis elegans	404
WBGene00015540	P50306	reviewed	METK4_CAEEL	Probable S-adenosylmethionine synthase 4 (AdoMet synthase 4) (EC 2.5.1.6) (Methionine adenosyltransferase 4) (MAT 4)	sams-4 C06E7.3	Caenorhabditis elegans	404
WBGene00003963	Q17770	reviewed	PDI2_CAEEL	Protein disulfide-isomerase 2 (EC 5.3.4.1) (PDI 1) (Prolyl 4-hydroxylase subunit beta-2)	pdi-2 C07A12.4	Caenorhabditis elegans	493
WBGene00007402	P34317	reviewed	UGT60_CAEEL	Putative UDP-glucuronosyltransferase ugt-60 (UDPGT 60) (EC 2.4.1.17)	ugt-60 C07A9.6	Caenorhabditis elegans	507
WBGene00007403	P34318	reviewed	SET3_CAEEL	SET domain-containing protein 3 (EC 2.1.1.-)	set-3 C07A9.7	Caenorhabditis elegans	465
WBGene00000380	P47209	reviewed	TCPE_CAEEL	T-complex protein 1 subunit epsilon (TCP-1-epsilon) (CCT-epsilon)	cct-5 C07G2.3	Caenorhabditis elegans	542
WBGene00000142	Q17820	reviewed	SAE1_CAEEL	SUMO-activating enzyme subunit aos-1	aos-1 C08B6.9	Caenorhabditis elegans	343
WBGene00007458	O62053	reviewed	ULE4_CAEEL	UPF0375 protein ule-4	ule-4 C08F11.11	Caenorhabditis elegans	111
WBGene00007488	Q09454	reviewed	DPH2_CAEEL	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2 (Diphthamide biosynthesis protein 2) (Diphtheria toxin resistance protein 2) (S-adenosyl-L-methionine:L-histidine 3-amino-3-carboxypropyltransferase 2)	dph-2 C09G5.2	Caenorhabditis elegans	476
WBGene00015747	P34327	reviewed	YKX2_CAEEL	Uncharacterized protein C13G5.2	C13G5.2	Caenorhabditis elegans	351
WBGene00006474	Q17963	reviewed	WDR51_CAEEL	WD repeat-containing protein wdr-5.1	wdr-5.1 swd-3.1 tag-125 C14B1.4	Caenorhabditis elegans	376
WBGene00002011	P34328	reviewed	HSP10_CAEEL	Heat shock protein Hsp-12.2	hsp-12.2 hsp12-2 C14B9.1	Caenorhabditis elegans	110
WBGene00015791	Q18012	reviewed	BBLN_CAEEL	Bublin coiled-coil protein	bbln-1 C15C7.5 CELE_C15C7.5	Caenorhabditis elegans	125
WBGene00004930	P34697	reviewed	SODC_CAEEL	Superoxide dismutase [Cu-Zn] (SOD-1) (EC 1.15.1.1)	sod-1 C15F1.7	Caenorhabditis elegans	180
WBGene00003835	Q9XVS8	reviewed	NXF2_CAEEL	Nuclear RNA export factor 2	nxf-2 nfx-2 C15H11.6	Caenorhabditis elegans	405
WBGene00015802	Q18026	reviewed	KYNU_CAEEL	Kynureninase (EC 3.7.1.3) (Abnormal fluorescence under UV illumination) (L-kynurenine hydrolase)	flu-2 C15H9.7	Caenorhabditis elegans	478
WBGene00015814	Q18040	reviewed	OAT_CAEEL	Probable ornithine aminotransferase, mitochondrial (EC 2.6.1.13) (Ornithine--oxo-acid aminotransferase)	oatr-1 C16A3.10	Caenorhabditis elegans	422
WBGene00007627	Q09252	reviewed	NSRP1_CAEEL	Nuclear speckle splicing regulatory protein 1 homolog (Coiled-coil domain-containing protein 55 homolog)	ccdc-55 C16C10.6	Caenorhabditis elegans	392
WBGene00015943	Q95QV8	reviewed	TIAR1_CAEEL	Cytotoxic granule-associated RNA binding protein tiar-1 (TIA1/TIAL RNA-binding protein homolog)	tiar-1 C18A3.5	Caenorhabditis elegans	408
WBGene00015953	Q18078	reviewed	YXT2_CAEEL	Uncharacterized protein C18B2.2	C18B2.2	Caenorhabditis elegans	356
WBGene00016011	Q10121	reviewed	YSD2_CAEEL	RutC family protein C23G10.2	C23G10.2	Caenorhabditis elegans	171
WBGene00000277	Q93249	reviewed	CAB1_CAEEL	Protein cab-1	cab-1 C23H4.1	Caenorhabditis elegans	425
WBGene00006557	Q9XVD5	reviewed	TBX38_CAEEL	T-box protein 38	tbx-38 C24H11.3	Caenorhabditis elegans	303
WBGene00003625	Q18192	reviewed	NHR31_CAEEL	Nuclear hormone receptor family member nhr-31	nhr-31 C26B2.3	Caenorhabditis elegans	583
WBGene00004304	Q18211	reviewed	RCC1_CAEEL	Regulator of chromosome condensation (Cell cycle regulatory protein) (RCC1 homolog)	ran-3 C26D10.1	Caenorhabditis elegans	569
WBGene00001499	Q18223	reviewed	FBSP1_CAEEL	F-box/SPRY domain-containing protein 1 (F-box synaptic protein 1)	fsn-1 C26E6.5	Caenorhabditis elegans	332
WBGene00016148	Q18232	reviewed	YBRI_CAEEL	Uncharacterized protein C26F1.3	C26F1.3	Caenorhabditis elegans	186
WBGene00016158	O01965	reviewed	ARI11_CAEEL	E3 ubiquitin-protein ligase ari-1.1 (EC 2.3.2.31)	ari-1.1 C27A12.8	Caenorhabditis elegans	494
WBGene00016161	Q10032	reviewed	YQ93_CAEEL	Uncharacterized protein C27D6.3	C27D6.3	Caenorhabditis elegans	118
WBGene00016179	P50437	reviewed	YY23_CAEEL	Uncharacterized protein C28C12.3	C28C12.3	Caenorhabditis elegans	195
WBGene00000665	P34340	reviewed	COL90_CAEEL	Putative cuticle collagen 90	col-90 C29E4.1	Caenorhabditis elegans	305
WBGene00016203	P34344	reviewed	TG250_CAEEL	Putative protein tag-250	tag-250 C29E4.5	Caenorhabditis elegans	610
WBGene00000771	Q18317	reviewed	CPB2_CAEEL	Cytoplasmic polyadenylation element-binding protein 2	cpb-2 C30B5.3	Caenorhabditis elegans	570
WBGene00004765	Q09260	reviewed	LAG3_CAEEL	Protein lag-3 (Abnormal cell lineage protein 3) (Abnormal germline proliferation protein 3)	sel-8 lag-3 C32A3.1	Caenorhabditis elegans	490
WBGene00006751	Q9XZI6	reviewed	PICAL_CAEEL	Phosphatidylinositol-binding clathrin assembly protein unc-11 (AP180-like adaptor protein) (Uncoordinated protein 11)	unc-11 C32E8.10	Caenorhabditis elegans	586
WBGene00001116	Q8STF6	reviewed	DYC1_CAEEL	Dystrophin-like protein 1 (Dyb-1-binding and CAPON-related protein)	dyc-1 C33G3.1	Caenorhabditis elegans	887
WBGene00004703	Q18409	reviewed	RSP6_CAEEL	Probable splicing factor, arginine/serine-rich 6 (CeSRp20) (RNA-binding protein srp-1)	rsp-6 srp-1 C33H5.12	Caenorhabditis elegans	179
WBGene00007974	Q93341	reviewed	DYR_CAEEL	Putative dihydrofolate reductase (EC 1.5.1.3)	dhfr-1 C36B1.7	Caenorhabditis elegans	189
WBGene00008039	Q03573	reviewed	YLF3_CAEEL	Uncharacterized protein C40H1.3	C40H1.3	Caenorhabditis elegans	504
WBGene00016611	V6CJ04	reviewed	BICD_CAEEL	Protein bicaudal D homolog	bicd-1 C43G2.2	Caenorhabditis elegans	737
WBGene00016644	Q18610	reviewed	ABDH3_CAEEL	Protein abhd-3.2 (EC 3.1.1.-)	abhd-3.2 C44C1.5	Caenorhabditis elegans	375
WBGene00044008	G5EF84	reviewed	GIP2_CAEEL	Gamma-tubulin interacting protein 2	gip-2 C45G3.5	Caenorhabditis elegans	642
WBGene00000851	Q03755	reviewed	CUT1_CAEEL	Cuticlin-1	cut-1 C47G2.1	Caenorhabditis elegans	424
WBGene00008205	O17680	reviewed	METK1_CAEEL	Probable S-adenosylmethionine synthase 1 (AdoMet synthase 1) (EC 2.5.1.6) (Methionine adenosyltransferase 1) (MAT 1)	sams-1 C49F5.1	Caenorhabditis elegans	403
WBGene00016789	O16228	reviewed	DJ12_CAEEL	Glutathione-independent glyoxalase DJR-1.2 (EC 4.2.1.130) (Protein DJ-1 homolog 2)	djr-1.2 C49G7.11	Caenorhabditis elegans	186
WBGene00004917	Q18786	reviewed	SMD2_CAEEL	Probable small nuclear ribonucleoprotein Sm D2 (Sm-D2) (snRNP core protein D2)	snr-4 C52E4.3	Caenorhabditis elegans	118
WBGene00000266	Q18801	reviewed	GMD1_CAEEL	GDP-mannose 4,6 dehydratase 1 (EC 4.2.1.47) (Bacillus thuringiensis toxin-resistant protein 1) (Bt toxin-resistant protein 1) (GDP-D-mannose dehydratase) (GMD)	bre-1 gmd-1 C53B4.7	Caenorhabditis elegans	399
WBGene00016978	Q09287	reviewed	YQK3_CAEEL	Uncharacterized protein C56G2.3 (EC 2.1.1.-)	C56G2.3	Caenorhabditis elegans	318
WBGene00008348	Q09292	reviewed	ELMD3_CAEEL	ELMO domain-containing protein C56G7.3	C56G7.3	Caenorhabditis elegans	322
WBGene00004895	G5EEG7	reviewed	SMU1_CAEEL	Smu-1 suppressor of mec-8 and unc-52 protein (Smu1) (Suppressor of Mec and Unc defects 1)	smu-1 CC4.3	Caenorhabditis elegans	510
WBGene00008387	Q9U3L0	reviewed	ZHP2_CAEEL	Zip homologous protein 2	zhp-2 D1081.9	Caenorhabditis elegans	240
WBGene00001229	Q18967	reviewed	EIF3F_CAEEL	Eukaryotic translation initiation factor 3 subunit F (eIF3f) (Eukaryotic translation initiation factor 3 subunit 5)	eif-3.F D2013.7	Caenorhabditis elegans	294
WBGene00004258	O17732	reviewed	PYC1_CAEEL	Pyruvate carboxylase 1 (EC 6.4.1.1) (Pyruvic carboxylase 1) (PCB 1)	pyc-1 D2023.2	Caenorhabditis elegans	1175
WBGene00008408	O17731	reviewed	SAT_CAEEL	Thialysine N-epsilon-acetyltransferase (EC 2.3.1.-)	D2023.4	Caenorhabditis elegans	160
WBGene00017132	Q09293	reviewed	TOFU6_CAEEL	Embryonic developmental protein tofu-6 (21U-RNA biogenesis fouled up protein 6) (Maternal effect lethal protein 47)	tofu-6 mel-47 EEED8.1	Caenorhabditis elegans	367
WBGene00017140	Q09301	reviewed	YQOC_CAEEL	Putative RNA-binding protein EEED8.12	EEED8.12	Caenorhabditis elegans	197
WBGene00000115	P46562	reviewed	AL7A1_CAEEL	Putative aldehyde dehydrogenase family 7 member A1 homolog (EC 1.2.1.3) (ALH-9)	alh-9 F01F1.6	Caenorhabditis elegans	531
WBGene00017163	Q19087	reviewed	DNPEP_CAEEL	Aspartyl aminopeptidase (EC 3.4.11.21)	dnpp-1 F01F1.9	Caenorhabditis elegans	470
WBGene00017238	P90815	reviewed	RU1C_CAEEL	U1 small nuclear ribonucleoprotein C (U1 snRNP C) (U1-C) (U1C)	F08B4.7	Caenorhabditis elegans	142
WBGene00006819	P37806	reviewed	UNC87_CAEEL	Protein unc-87 (Uncoordinated protein 87)	unc-87 F08B6.4	Caenorhabditis elegans	565
WBGene00008576	Q9XVA4	reviewed	YS0I_CAEEL	Uncharacterized protein F08G2.4	F08G2.4	Caenorhabditis elegans	171
WBGene00017321	P34392	reviewed	YLS7_CAEEL	Uncharacterized protein F09G8.7	F09G8.7	Caenorhabditis elegans	100
WBGene00002053	Q19289	reviewed	IFB1_CAEEL	Intermediate filament protein ifb-1 (Cel IF B1) (Intermediate filament protein B1) (IF-B1)	ifb-1 F10C1.2	Caenorhabditis elegans	589
WBGene00002054	Q19286	reviewed	IFB2_CAEEL	Intermediate filament protein ifb-2 (Cel IF B2) (Intermediate filament protein B2) (IF-B2)	ifb-2 F10C1.7	Caenorhabditis elegans	543
WBGene00008664	Q93459	reviewed	NUBP1_CAEEL	Cytosolic Fe-S cluster assembly factor NUBP1 homolog (Nucleotide binding protein 1 homolog)	nubp-1 F10G8.6	Caenorhabditis elegans	313
WBGene00003236	P90835	reviewed	MIF3_CAEEL	MIF-like protein mif-3	mif-3 F13G3.9	Caenorhabditis elegans	146
WBGene00004773	G5EFF4	reviewed	SEM4_CAEEL	Spalt-like protein sem-4 (Sex muscle abnormal protein sem-4) (Transcription factor sem-4)	sem-4 F15C11.1	Caenorhabditis elegans	744
WBGene00008852	G5EFF7	reviewed	UBQL_CAEEL	Ubiquilin	ubql-1 F15C11.2	Caenorhabditis elegans	502
WBGene00000188	O45379	reviewed	ARL3_CAEEL	ADP-ribosylation factor-like protein 3	arl-3 F19H8.3	Caenorhabditis elegans	184
WBGene00017646	O01738	reviewed	DEFI8_CAEEL	Differentially expressed in FDCP 8 homolog	F20H11.1	Caenorhabditis elegans	486
WBGene00009041	Q19707	reviewed	CUT3_CAEEL	Cuticlin-3	cut-3 F22B5.3	Caenorhabditis elegans	389
WBGene00017758	O01914	reviewed	TAF1B_CAEEL	TATA box-binding protein-associated factor RNA polymerase I subunit B (TATA box-binding protein-associated factor 1B) (TBP-associated factor 1B)	F23H11.2	Caenorhabditis elegans	865
WBGene00009103	G5EBY0	reviewed	RTF1_CAEEL	RNA polymerase-associated protein RTF1 homolog	rtfo-1 F25B3.6	Caenorhabditis elegans	613
WBGene00017774	Q09314	reviewed	NOP1_CAEEL	Pseudocleavage protein nop-1	nop-1 F25B5.2	Caenorhabditis elegans	759
WBGene00017777	Q09509	reviewed	FOLC_CAEEL	Putative folylpolyglutamate synthase (EC 6.3.2.17) (Folylpoly-gamma-glutamate synthetase) (FPGS) (Tetrahydrofolylpolyglutamate synthase) (Tetrahydrofolate synthase)	F25B5.6	Caenorhabditis elegans	510
WBGene00017840	Q19829	reviewed	TTM2_CAEEL	Protein ttm-2 (Toxin-regulated target of MAPK 2)	ttm-2 F26G1.4	Caenorhabditis elegans	358
WBGene00001371	O45405	reviewed	EXL1_CAEEL	Chloride intracellular channel exl-1 (Exc-4-like protein)	exl-1 F26H11.5	Caenorhabditis elegans	238
WBGene00001747	Q27497	reviewed	GLC7A_CAEEL	Serine/threonine-protein phosphatase PP1-alpha (EC 3.1.3.16) (CeGLC-7-alpha) (Glc seven-like phosphatase 1)	gsp-1 F29F11.6	Caenorhabditis elegans	329
WBGene00004502	O16368	reviewed	PRS4_CAEEL	Probable 26S proteasome regulatory subunit 4	rpt-2 F29G9.5	Caenorhabditis elegans	443
WBGene00009314	O62203	reviewed	PHM2_CAEEL	Pharyngeal muscle protein 2	phm-2 F32B4.4	Caenorhabditis elegans	1073
WBGene00000298	Q19980	reviewed	GCH1_CAEEL	GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I) (GTP-CH-I)	cat-4 F32G8.6	Caenorhabditis elegans	223
WBGene00009353	O62215	reviewed	DHSD_CAEEL	Putative succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial (CybS) (Succinate dehydrogenase complex subunit D) (Succinate-ubiquinone reductase membrane anchor subunit)	sdhd-1 F33A8.5	Caenorhabditis elegans	145
WBGene00009364	Q09556	reviewed	YQW3_CAEEL	Uncharacterized protein F33H1.3	F33H1.3	Caenorhabditis elegans	359
WBGene00018135	P41883	reviewed	YPT5_CAEEL	Uncharacterized protein F37A4.5	F37A4.5	Caenorhabditis elegans	319
WBGene00009552	G5EDY0	reviewed	PIKI1_CAEEL	Phosphatidylinositol 3-kinase piki-1 (EC 2.7.1.137) (Phosphoinositide-3-kinase class 2) (PI3-kinase class 2) (PI3K class 2)	piki-1 F39B1.1	Caenorhabditis elegans	1607
WBGene00002254	Q20224	reviewed	FABP2_CAEEL	Fatty acid-binding protein homolog 2 (Lipid-binding protein 2)	lbp-2 F40F4.2	Caenorhabditis elegans	161
WBGene00002253	Q20223	reviewed	FABP1_CAEEL	Fatty acid-binding protein homolog 1 (Lipid-binding protein 1)	lbp-1 F40F4.3	Caenorhabditis elegans	159
WBGene00006547	Q20257	reviewed	TBX11_CAEEL	Putative T-box protein 11	tbx-11 F40H6.4	Caenorhabditis elegans	322
WBGene00001160	O01991	reviewed	EF2K_CAEEL	Eukaryotic elongation factor 2 kinase (eEF-2 kinase) (eEF-2K) (EC 2.7.11.20) (Calcium/calmodulin-dependent eukaryotic elongation factor 2 kinase)	efk-1 F42A10.4	Caenorhabditis elegans	768
WBGene00009628	Q93703	reviewed	ATTY_CAEEL	Tyrosine aminotransferase (TAT) (EC 2.6.1.5) (L-tyrosine:2-oxoglutarate aminotransferase)	tatn-1 F42D1.2	Caenorhabditis elegans	464
WBGene00004922	K8FE10	reviewed	SYT2_CAEEL	Synaptotagmin 2	snt-2 F42G9.7	Caenorhabditis elegans	369
WBGene00018369	P34418	reviewed	MIG39_CAEEL	Zinc finger BED domain-containing protein 39 (Abnormal cell migration protein 39)	mig-39 F42H10.5	Caenorhabditis elegans	943
WBGene00004283	Q20365	reviewed	RAB33_CAEEL	Ras-related protein Rab-33	rab-33 F43D9.2	Caenorhabditis elegans	307
WBGene00000508	P34424	reviewed	CCNT2_CAEEL	Cyclin-T1.2	cit-1.2 F44B9.3	Caenorhabditis elegans	555
WBGene00018420	P34437	reviewed	YL57_CAEEL	Putative zinc finger protein F44E2.7	F44E2.7	Caenorhabditis elegans	471
WBGene00009736	O62252	reviewed	U195_CAEEL	MIP18 family protein F45G2.10	F45G2.10	Caenorhabditis elegans	160
WBGene00006726	P91302	reviewed	UBL5_CAEEL	Ubiquitin-like protein 5	ubl-5 F46F11.4	Caenorhabditis elegans	73
WBGene00018560	Q09389	reviewed	YR43_CAEEL	Uncharacterized protein F47D12.3	F47D12.3	Caenorhabditis elegans	140
WBGene00004875	O02655	reviewed	DCAM_CAEEL	S-adenosylmethionine decarboxylase proenzyme (AdoMetDC) (SAMDC) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase alpha chain; S-adenosylmethionine decarboxylase beta chain]	smd-1 samdc F47G4.7	Caenorhabditis elegans	368
WBGene00001450	G5EEC2	reviewed	FLP7_CAEEL	FMRFamide-like neuropeptides 7 [Cleaved into: TPMQRSSMVRF-amide 1; SPMQRSSMVRF-amide 1; SPMQRSSMVRF-amide 2; SPMQRSSMVRF-amide 3; SPMERSAMVRF-amide; SPMDRSKMVRF-amide; SSIDRASMVRL-amide; TPMQRSSMVRF-amide 2]	flp-7 F49E10.3	Caenorhabditis elegans	177
WBGene00000996	Q27257	reviewed	DIF1_CAEEL	Protein dif-1	dif-1 F49E8.5	Caenorhabditis elegans	312
WBGene00009925	Q9XUE6	reviewed	PMM_CAEEL	Probable phosphomannomutase (PMM) (EC 5.4.2.8)	F52B11.2	Caenorhabditis elegans	254
WBGene00018762	P91318	reviewed	RRP15_CAEEL	RRP15-like protein	F53E10.6	Caenorhabditis elegans	191
WBGene00018784	Q9N4K0	reviewed	MIC10_CAEEL	MICOS complex subunit Mic10	F54A3.5	Caenorhabditis elegans	105
WBGene00001930	P62784	reviewed	H4_CAEEL	Histone H4	his-1 T10C6.14; his-5 F45F2.3; his-10 ZK131.4; his-14 ZK131.8; his-18 K06C4.10; his-26 ZK131.1; his-28 K06C4.2; his-31 F17E9.12; his-37 C50F4.7; his-38 K03A1.6; his-46 B0035.9; his-50 F07B7.9; his-56 F54E12.3; his-60 F55G1.11; his-64 F22B3.1; his-67 T23D8.5	Caenorhabditis elegans	103
WBGene00003597	Q03601	reviewed	NHL1_CAEEL	RING finger protein nhl-1	nhl-1 F54G8.4	Caenorhabditis elegans	974
WBGene00010108	Q20806	reviewed	YXWL_CAEEL	Glycosyltransferase family 92 protein F55C10.4 (EC 2.4.1.-)	F55C10.4	Caenorhabditis elegans	517
WBGene00018904	Q20848	reviewed	P5CR_CAEEL	Putative pyrroline-5-carboxylate reductase (P5C reductase) (P5CR) (EC 1.5.1.2)	F55G1.9	Caenorhabditis elegans	299
WBGene00010132	P34467	reviewed	YMF7_CAEEL	Uncharacterized protein F55H2.7	F55H2.7	Caenorhabditis elegans	379
WBGene00001748	P48727	reviewed	GLC7B_CAEEL	Serine/threonine-protein phosphatase PP1-beta (EC 3.1.3.16) (CeGLC-7-beta) (Glc seven-like phosphatase 2)	gsp-2 Ce-glc-7beta CeGLC-7beta glc-7 F56C9.1	Caenorhabditis elegans	333
WBGene00010160	Q9TW67	reviewed	NGLY1_CAEEL	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase (EC 3.5.1.52) (Peptide:N-glycanase) (PNGase)	png-1 F56G4.5	Caenorhabditis elegans	606
WBGene00010166	O45583	reviewed	GMD2_CAEEL	GDP-mannose 4,6 dehydratase 2 (EC 4.2.1.47) (GDP-D-mannose dehydratase) (GMD)	gmd-2 F56H6.5	Caenorhabditis elegans	382
WBGene00000073	Q20952	reviewed	ADD2_CAEEL	Adducin-related protein 2	add-2 F57F5.4	Caenorhabditis elegans	611
WBGene00002261	G5EEL0	reviewed	LIDB1_CAEEL	LIM domain-binding protein 1	ldb-1 F58A3.1	Caenorhabditis elegans	592
WBGene00010263	O62275	reviewed	WAGO4_CAEEL	Argonaute protein wago-4 (Worm-specific argonaute protein 4)	wago-4 F58G1.1	Caenorhabditis elegans	965
WBGene00010311	P34484	reviewed	YMJ9_CAEEL	Uncharacterized protein F59B2.9	F59B2.9	Caenorhabditis elegans	425
WBGene00000379	P47208	reviewed	TCPD_CAEEL	T-complex protein 1 subunit delta (TCP-1-delta) (CCT-delta)	cct-4 K01C8.10	Caenorhabditis elegans	540
WBGene00010478	O17919	reviewed	DKC1_CAEEL	Putative H/ACA ribonucleoprotein complex subunit 4 (EC 5.4.99.-)	K01G5.5	Caenorhabditis elegans	445
WBGene00010493	Q21127	reviewed	MEGG2_CAEEL	Protein meg-2 (Maternal effect germ cell defective 2)	meg-2 K02B9.2	Caenorhabditis elegans	819
WBGene00019357	Q21175	reviewed	CPG8_CAEEL	Chondroitin proteoglycan 8	cpg-8 K03B4.7	Caenorhabditis elegans	115
WBGene00001603	P34497	reviewed	GLNA_CAEEL	Probable glutamine synthetase (EC 6.3.1.2) (Glutamate--ammonia ligase)	gln-2 K03H1.1	Caenorhabditis elegans	367
WBGene00019395	O44770	reviewed	KATIP_CAEEL	Protein KATNIP homolog	K04F10.2	Caenorhabditis elegans	568
WBGene00010573	P34504	reviewed	YMV2_CAEEL	Uncharacterized protein K04H4.2	K04H4.2	Caenorhabditis elegans	1463
WBGene00003937	Q21272	reviewed	PAX1H_CAEEL	Paired box protein 1 homolog	pax-1 K07C11.1	Caenorhabditis elegans	257
WBGene00019481	Q21270	reviewed	COG6_CAEEL	Conserved oligomeric Golgi complex subunit 6 (COG complex subunit 6) (Component of oligomeric Golgi complex 6)	cogc-6 K07C11.9	Caenorhabditis elegans	642
WBGene00000535	G5EDZ9	reviewed	CPI1_CAEEL	Cystatin cpi-1 (Cysele1)	cpi-1 K08B4.6	Caenorhabditis elegans	139
WBGene00000240	P90925	reviewed	PH4H_CAEEL	Phenylalanine-4-hydroxylase (PAH) (EC 1.14.16.1) (EC 1.14.16.4) (Biogenic amine synthesis protein 2) (Phe-4-monooxygenase) (Tryptophan 5-monooxygenase)	pah-1 bas-2 K08F8.4	Caenorhabditis elegans	457
WBGene00001685	P17330	reviewed	G3P3_CAEEL	Glyceraldehyde-3-phosphate dehydrogenase 3 (GAPDH-3) (EC 1.2.1.12)	gpd-3 K10B3.7	Caenorhabditis elegans	341
WBGene00010790	Q17334	reviewed	ADH1_CAEEL	Alcohol dehydrogenase 1 (EC 1.1.1.1) (Sorbitol dehydrogenase family protein 1)	sodh-1 K12G11.3	Caenorhabditis elegans	349
WBGene00019679	P34525	reviewed	SPCS3_CAEEL	Signal peptidase complex subunit 3 (Microsomal signal peptidase 22 kDa subunit) (SPC22) (SPase 22 kDa subunit)	spcs-3 K12H4.4	Caenorhabditis elegans	180
WBGene00005106	O17956	reviewed	SRD28_CAEEL	Serpentine receptor class delta-28 (Protein srd-28)	srd-28 M01B2.2	Caenorhabditis elegans	320
WBGene00016343	A0A131MCZ8	reviewed	CNNM3_CAEEL	Metal transporter cnnm-3 (CNNM family homolog 3)	cnnm-3 C33D12.2	Caenorhabditis elegans	797
WBGene00010923	O45962	reviewed	RLE1_CAEEL	Regulation of longevity by E3 ubiquitin-protein ligase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase rle-1)	rle-1 M142.6	Caenorhabditis elegans	952
WBGene00006713	Q21633	reviewed	UBC18_CAEEL	Ubiquitin-conjugating enzyme E2 ubc-18 (EC 2.3.2.23)	ubc-18 R01H2.6	Caenorhabditis elegans	153
WBGene00019862	Q21691	reviewed	NRDE3_CAEEL	Nuclear RNAi defective-3 protein	nrde-3 R04A9.2	Caenorhabditis elegans	1057
WBGene00019867	Q21697	reviewed	ASPG_CAEEL	Putative N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase (EC 3.5.1.26) (Aspartylglucosaminidase) (AGA) (Glycosylasparaginase) (N4-(N-acetyl-beta-glucosaminyl)-L-asparagine amidase) [Cleaved into: Glycosylasparaginase alpha chain; Glycosylasparaginase beta chain]	R04B3.2	Caenorhabditis elegans	363
