From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
WBGene00001784	Q09607	reviewed	GST36_CAEEL	Probable glutathione S-transferase gst-36 (EC 2.5.1.18) (GST class-sigma)	gst-36 R07B1.4	Caenorhabditis elegans	210
WBGene00011647	G5EEK3	reviewed	NOCA1_CAEEL	Non-centrosomal microtubule array protein 1	noca-1 T09E8.1	Caenorhabditis elegans	922
WBGene00001707	G5EDF0	reviewed	GRH1_CAEEL	Grainyhead-like protein 1 homolog	grh-1 Y48G8AR.1	Caenorhabditis elegans	563
WBGene00016209	Q8MNU8	reviewed	FMC1_CAEEL	Protein FMC1 homolog	C29E4.12	Caenorhabditis elegans	108
WBGene00010333	O17901	reviewed	COPZ_CAEEL	Probable coatomer subunit zeta (Zeta-coat protein) (Zeta-COP)	copz-1 F59E10.3	Caenorhabditis elegans	184
WBGene00016405	V6CLA2	reviewed	HECD1_CAEEL	E3 ubiquitin-protein ligase hecd-1 (EC 2.3.2.26)	hecd-1 C34D4.14	Caenorhabditis elegans	2648
WBGene00010229	P34473	reviewed	YMH6_CAEEL	Uncharacterized protein F58A4.6	F58A4.6	Caenorhabditis elegans	201
WBGene00003170	O01811	reviewed	MEC6_CAEEL	Mechanosensory abnormality protein 6	mec-6 W02D3.3	Caenorhabditis elegans	377
WBGene00010304	P52874	reviewed	CLP1_CAEEL	Protein clpf-1	clpf-1 F59A2.4	Caenorhabditis elegans	428
WBGene00004143	O61708	reviewed	PQN59_CAEEL	Prion-like (glutamine/asparagine-rich) domain bearing protein pqn-59 (Protein lingerer homolog) (Ubiquitin-associated protein 2-like)	pqn-59 R119.4	Caenorhabditis elegans	712
WBGene00012059	P34580	reviewed	DDX47_CAEEL	Putative ATP-dependent RNA helicase T26G10.1 (EC 3.6.4.13)	T26G10.1	Caenorhabditis elegans	489
WBGene00001230	Q19706	reviewed	EIF3G_CAEEL	Eukaryotic translation initiation factor 3 subunit G (eIF3g) (Eukaryotic translation initiation factor 3 RNA-binding subunit) (eIF-3 RNA-binding subunit) (Eukaryotic translation initiation factor 3 subunit 4)	eif-3.G F22B5.2	Caenorhabditis elegans	262
WBGene00013275	Q9XWH8	reviewed	BTB14_CAEEL	BTB/POZ domain-containing protein Y57A10B.3	btb-14 Y57A10B.3	Caenorhabditis elegans	316
WBGene00010868	A0A486WWJ9	reviewed	SOMI1_CAEEL	Zinc finger protein somi-1 (Suppressor of overexpressed micro-RNA protein 1)	somi-1 M04G12.4	Caenorhabditis elegans	582
WBGene00010629	Q21278	reviewed	SLU7_CAEEL	Pre-mRNA-splicing factor SLU7	K07C5.6	Caenorhabditis elegans	647
WBGene00021555	Q9GUI6	reviewed	PID5_CAEEL	Protein pid-5 (piRNA-induced silencing defective protein 5)	pid-5 Y45G5AM.2	Caenorhabditis elegans	1061
WBGene00000168	P41990	reviewed	APX1_CAEEL	Anterior pharynx in excess protein 1	apx-1 K08D9.3	Caenorhabditis elegans	515
WBGene00000221	Q22156	reviewed	ATF4H_CAEEL	Transcription factor atf-4 homolog (cAMP-dependent transcription factor family member 4)	atf-4 atf-5 T04C10.4	Caenorhabditis elegans	208
WBGene00000939	P34529	reviewed	DCR1_CAEEL	Endoribonuclease dcr-1 (EC 3.1.26.-) [Cleaved into: Death-promoting deoxyribonuclease (tDCR-1) (EC 3.1.21.-)]	dcr-1 eri-4 let-740 K12H4.8	Caenorhabditis elegans	1910
WBGene00004317	Q93538	reviewed	RB3GP_CAEEL	Rab3 GTPase-activating protein catalytic subunit (Rab3 GTPase-activating protein 1)	rbg-1 F20D1.6	Caenorhabditis elegans	915
WBGene00017216	Q09303	reviewed	YQP2_CAEEL	Uncharacterized protein F07F6.2	F07F6.2	Caenorhabditis elegans	261
WBGene00004166	Q95XZ5	reviewed	NIPBL_CAEEL	Nipped-B-like protein scc-2 (Prion-like-(Q/N-rich) domain-bearing protein 85) (SCC2 homolog)	scc-2 pqn-85 Y43H11AL.3	Caenorhabditis elegans	2176
WBGene00013241	Q9U221	reviewed	UNG_CAEEL	Uracil-DNA glycosylase (UDG) (EC 3.2.2.27)	ung-1 Y56A3A.29	Caenorhabditis elegans	282
WBGene00007048	Q18034	reviewed	NFX1_CAEEL	Transcriptional repressor NF-X1 homolog	nfx-1 tag-182 C16A3.7	Caenorhabditis elegans	1119
WBGene00007027	Q9NEL2	reviewed	SSL1_CAEEL	Helicase ssl-1 (EC 3.6.4.-) (Swi/snf2-like protein 1)	ssl-1 Y111B2A.22	Caenorhabditis elegans	2395
WBGene00004015	P50093	reviewed	PHB2_CAEEL	Mitochondrial prohibitin complex protein 2 (Prohibitin-2)	phb-2 T24H7.1	Caenorhabditis elegans	294
WBGene00015010	O02058	reviewed	PTPS_CAEEL	Putative 6-pyruvoyl tetrahydrobiopterin synthase (PTP synthase) (PTPS) (EC 4.2.3.12)	ptps-1 B0041.6	Caenorhabditis elegans	140
WBGene00006921	Q19626	reviewed	VATB1_CAEEL	V-type proton ATPase subunit B 1 (V-ATPase subunit B 1) (Vacuolar proton pump subunit B 1)	vha-12 F20B6.2	Caenorhabditis elegans	491
WBGene00001093	Q8WQC9	reviewed	DNM1L_CAEEL	Dynamin-1-like protein drp-1 (EC 3.6.5.5) (Dynamin-related protein drp-1)	drp-1 T12E12.4	Caenorhabditis elegans	712
WBGene00009542	Q20168	reviewed	COPB2_CAEEL	Probable coatomer subunit beta' (Beta'-coat protein) (Beta'-COP)	copb-2 F38E11.5	Caenorhabditis elegans	1000
WBGene00020287	A3QMD7	reviewed	LSY13_CAEEL	ING family member lsy-13 (Laterally symmetric protein 13)	lsy-13 T06A10.4	Caenorhabditis elegans	247
WBGene00013725	Q9XWS0	reviewed	SKA1_CAEEL	Spindle and kinetochore-associated protein 1	ska-1 Y106G6H.15	Caenorhabditis elegans	243
WBGene00004437	Q17606	reviewed	RLP24_CAEEL	Probable ribosome biogenesis protein RLP24	rpl-24.2 C03D6.8	Caenorhabditis elegans	162
WBGene00007784	O17607	reviewed	RUVB1_CAEEL	RuvB-like 1 (EC 3.6.4.12) (Pontin)	ruvb-1 C27H6.2	Caenorhabditis elegans	476
WBGene00010551	O62301	reviewed	SMG8_CAEEL	Nonsense-mediated mRNA decay factor SMG8 (Suppressor with morphogenetic effect on genitalia protein 8)	smg-8 K04B12.3	Caenorhabditis elegans	873
WBGene00009314	O62203	reviewed	PHM2_CAEEL	Pharyngeal muscle protein 2	phm-2 F32B4.4	Caenorhabditis elegans	1073
WBGene00008745	P55326	reviewed	YZG1_CAEEL	Uncharacterized protein F13E6.1	F13E6.1	Caenorhabditis elegans	195
WBGene00013096	B7FAS0	reviewed	MCD1_CAEEL	Modifier of cell death	mcd-1 Y51H1A.6	Caenorhabditis elegans	901
WBGene00001239	G5EEE5	reviewed	ELO1_CAEEL	Long chain fatty acid elongase 1 (ELO-1) (EC 2.3.1.-) (Elongation of long chain fatty acids protein 1) (Long-chain 3-oxoacyl-CoA synthase 1) (CEELO1)	elo-1 F56H11.4	Caenorhabditis elegans	288
WBGene00022697	P34624	reviewed	CCNY_CAEEL	Cyclin-Y	cyy-1 ZK353.1	Caenorhabditis elegans	357
WBGene00004449	P34662	reviewed	RL35_CAEEL	Large ribosomal subunit protein uL29 (60S ribosomal protein L35)	rpl-35 ZK652.4	Caenorhabditis elegans	123
WBGene00006934	Q22639	reviewed	VPS54_CAEEL	Vacuolar protein sorting-associated protein 54	vps-54 T21C9.2	Caenorhabditis elegans	1058
WBGene00014022	P30629	reviewed	YOU2_CAEEL	Uncharacterized protein ZK637.2	ZK637.2	Caenorhabditis elegans	143
WBGene00000209	P90921	reviewed	ATPL1_CAEEL	Probable ATP synthase subunit g 1, mitochondrial (ATPase subunit g 1)	asg-1 K07A12.3	Caenorhabditis elegans	131
WBGene00020588	O01615	reviewed	AN322_CAEEL	Acidic leucine-rich nuclear phosphoprotein 32-related protein 2 (ANP32/acidic nuclear phosphoprotein-like protein 2)	T19H12.2	Caenorhabditis elegans	225
WBGene00000231	G5ED29	reviewed	ATX2_CAEEL	Ataxin-2 homolog	atx-2 D2045.1	Caenorhabditis elegans	959
WBGene00004095	Q10124	reviewed	PQE1_CAEEL	Putative RNA exonuclease pqe-1 (PolyQ enhancer protein 1)	pqe-1 F52C9.8	Caenorhabditis elegans	1647
WBGene00007927	Q18421	reviewed	GRPE_CAEEL	GrpE protein homolog, mitochondrial	C34C12.8	Caenorhabditis elegans	237
WBGene00017984	O16294	reviewed	GMPR_CAEEL	GMP reductase (GMPR) (EC 1.7.1.7) (Guanosine 5'-monophosphate oxidoreductase) (Guanosine monophosphate reductase)	F32D1.5	Caenorhabditis elegans	358
WBGene00021661	A0SQM0	reviewed	MBTR1_CAEEL	Malignant brain tumor repeat protein 1	mbtr-1 Y48G1A.6	Caenorhabditis elegans	564
WBGene00018294	O16466	reviewed	ATG18_CAEEL	Autophagy-related protein 18	atg-18 atgr-18 tag-283 F41E6.13	Caenorhabditis elegans	412
WBGene00000249	G5EFA2	reviewed	BIR1_CAEEL	Chromosomal passenger complex protein bir-1 (Baculoviral IAP repeat-containing protein bir-1)	bir-1 T27F2.3	Caenorhabditis elegans	155
WBGene00004897	O02495	reviewed	SYB1_CAEEL	Synaptobrevin-1 (Synaptobrevin-related protein 1)	snb-1 T10H9.4	Caenorhabditis elegans	109
WBGene00008041	Q03598	reviewed	UFC1_CAEEL	Ubiquitin-fold modifier-conjugating enzyme 1 (Ufm1-conjugating enzyme 1)	ufc-1 C40H1.6	Caenorhabditis elegans	162
WBGene00017157	Q19084	reviewed	OAR2_CAEEL	Tyramine receptor tyra-2	tyra-2 F01E11.5	Caenorhabditis elegans	468
WBGene00006927	Q9N4J2	reviewed	VIT3_CAEEL	Vitellogenin-3	vit-3 F59D8.1	Caenorhabditis elegans	1603
WBGene00004440	Q19869	reviewed	RL26_CAEEL	Large ribosomal subunit protein uL24 (60S ribosomal protein L26)	rpl-26 F28C6.7	Caenorhabditis elegans	142
WBGene00016981	Q09289	reviewed	ADRM1_CAEEL	Proteasomal ubiquitin receptor ADRM1 homolog (Proteasome non-ATPase regulatory particle-like protein 13)	rpn-13 C56G2.7	Caenorhabditis elegans	374
WBGene00004760	Q19317	reviewed	NBEA_CAEEL	Putative neurobeachin homolog (Suppressor enhancer of lin-12)	sel-2 F10F2.1	Caenorhabditis elegans	2507
WBGene00000874	Q8WT44	reviewed	UBPH_CAEEL	Ubiquitin carboxyl-terminal hydrolase cyk-3 (EC 3.4.19.12) (CeUBP130) (Cytokinesis defective protein 3)	cyk-3 uch-1 ZK328.1	Caenorhabditis elegans	1178
WBGene00021945	H2KZB2	reviewed	ANKL2_CAEEL	Ankyrin repeat and LEM domain-containing protein 2 homolog (LEM domain-containing protein 4-like)	lem-4 lem-4l Y55F3BR.8	Caenorhabditis elegans	603
WBGene00003157	Q21902	reviewed	MCM5_CAEEL	DNA replication licensing factor mcm-5 (EC 3.6.4.12)	mcm-5 R10E4.4	Caenorhabditis elegans	759
WBGene00004738	Q19555	reviewed	SCC3_CAEEL	Cohesin subunit scc-3	scc-3 F18E2.3	Caenorhabditis elegans	1096
WBGene00004737	Q19325	reviewed	SCC1_CAEEL	Sister chromatid cohesion protein 1	scc-1 coh-2 rad-21.1 F10G7.4	Caenorhabditis elegans	645
WBGene00017692	P34404	reviewed	YLW1_CAEEL	Uncharacterized protein F22B7.1	F22B7.1	Caenorhabditis elegans	353
WBGene00001855	O17536	reviewed	H14_CAEEL	Histone H1.4 (Histone H1-like protein 4)	hil-4 C18G1.5	Caenorhabditis elegans	253
WBGene00010052	Q20772	reviewed	GCDH_CAEEL	Probable glutaryl-CoA dehydrogenase, mitochondrial (GCD) (EC 1.3.8.6)	F54D5.7	Caenorhabditis elegans	409
WBGene00016678	Q09506	reviewed	TX1B3_CAEEL	Tax1-binding protein 3 homolog	txbp-3 C45G9.7	Caenorhabditis elegans	124
WBGene00019427	Q09406	reviewed	A16L2_CAEEL	Autophagic-related protein 16.2	atg-16.2 K06A1.5	Caenorhabditis elegans	534
WBGene00020480	Q22453	reviewed	SSU72_CAEEL	RNA polymerase II subunit A C-terminal domain phosphatase ssup-72 (CTD phosphatase ssup-72) (EC 3.1.3.16)	ssup-72 T13C2.4	Caenorhabditis elegans	197
WBGene00004801	Q20480	reviewed	SIR41_CAEEL	NAD-dependent protein deacylase sir-2.2 (EC 2.3.1.286) (Regulatory protein SIR2 homolog 2)	sir-2.2 F46G10.7	Caenorhabditis elegans	287
WBGene00014018	P34656	reviewed	YOTA_CAEEL	Uncharacterized protein ZK632.11	ZK632.11	Caenorhabditis elegans	453
WBGene00000817	P91001	reviewed	CSN5_CAEEL	COP9 signalosome complex subunit 5 (Signalosome subunit 5) (EC 3.4.-.-) (JAB1 homolog)	csn-5 B0547.1	Caenorhabditis elegans	368
WBGene00004201	P34453	reviewed	PEX19_CAEEL	Putative peroxisomal biogenesis factor 19 (Peroxin-19)	prx-19 F54F2.8	Caenorhabditis elegans	282
WBGene00014013	P34650	reviewed	MPI_CAEEL	Probable mannose-6-phosphate isomerase (EC 5.3.1.8) (Phosphohexomutase) (Phosphomannose isomerase) (PMI)	ZK632.4	Caenorhabditis elegans	416
WBGene00044637	Q3LFN0	reviewed	S52AA_CAEEL	Riboflavin transporter rft-1 (Solute carrier family 52, riboflavin transporter rft-1)	rft-1 Y47D7A.16	Caenorhabditis elegans	427
WBGene00019061	Q09544	reviewed	ATPD_CAEEL	ATP synthase subunit delta, mitochondrial (F-ATPase delta subunit)	F58F12.1	Caenorhabditis elegans	163
WBGene00006959	G5EE07	reviewed	XBP1_CAEEL	X-box-binding protein 1	xbp-1 R74.3	Caenorhabditis elegans	287
WBGene00004395	Q8I7I5	reviewed	ROL3_CAEEL	Protein roller-3	rol-3 C16D9.2	Caenorhabditis elegans	2481
WBGene00000507	P34425	reviewed	CCNT1_CAEEL	Cyclin-T1.1	cit-1.1 F44B9.4	Caenorhabditis elegans	468
WBGene00001516	Q8MLZ5	reviewed	GAP2_CAEEL	Ras GTPase-activating protein gap-2 (GTPase-activating protein 2)	gap-2 ZK899.8	Caenorhabditis elegans	1207
WBGene00000264	B6VQ60	reviewed	BRCA1_CAEEL	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	brc-1 C36A4.8	Caenorhabditis elegans	612
WBGene00006477	Q9GYF0	reviewed	CHUP1_CAEEL	Cholesterol uptake protein 1	chup-1 cup-1 tag-130 ZK721.1	Caenorhabditis elegans	756
WBGene00017178	Q19124	reviewed	A16L1_CAEEL	Autophagic-related protein 16.1	atg-16.1 F02E8.5	Caenorhabditis elegans	527
WBGene00004415	O02056	reviewed	RL4_CAEEL	Large ribosomal subunit protein uL4 (60S ribosomal protein L4)	rpl-4 B0041.4	Caenorhabditis elegans	345
WBGene00001537	Q18331	reviewed	GCY11_CAEEL	Receptor-type guanylate cyclase gcy-11 (EC 4.6.1.2)	gcy-11 C30G4.3	Caenorhabditis elegans	1168
WBGene00004895	G5EEG7	reviewed	SMU1_CAEEL	Smu-1 suppressor of mec-8 and unc-52 protein (Smu1) (Suppressor of Mec and Unc defects 1)	smu-1 CC4.3	Caenorhabditis elegans	510
WBGene00004915	P91918	reviewed	RSMB_CAEEL	Probable small nuclear ribonucleoprotein-associated protein B (snRNP-B) (Sm protein B) (Sm-B) (SmB)	snr-2 W08E3.1	Caenorhabditis elegans	160
WBGene00011543	Q22267	reviewed	PLC2_CAEEL	Putative 1-acyl-sn-glycerol-3-phosphate acyltransferase acl-2 (1-AGP acyltransferase) (1-AGPAT) (EC 2.3.1.51) (Lysophosphatidic acid acyltransferase) (LPAAT)	acl-2 T06E8.1	Caenorhabditis elegans	282
WBGene00022887	Q09632	reviewed	YOF5_CAEEL	Uncharacterized oxidoreductase ZK1290.5 (EC 1.-.-.-)	ZK1290.5	Caenorhabditis elegans	321
WBGene00006571	G5EDN3	reviewed	TIM_CAEEL	Protein timeless homolog	tim-1 csg-5 Y75B8A.22	Caenorhabditis elegans	1353
WBGene00004473	Q9N3X2	reviewed	RS4_CAEEL	Small ribosomal subunit protein eS4 (40S ribosomal protein S4)	rps-4 Y43B11AR.4	Caenorhabditis elegans	259
WBGene00001403	O77469	reviewed	FBLN1_CAEEL	Fibulin-1	fbl-1 fbln1 F56H11.1	Caenorhabditis elegans	728
WBGene00001038	Q8MPX3	reviewed	DNJ20_CAEEL	DnaJ homolog dnj-20 (DnaJ domain protein 20)	dnj-20 T15H9.7	Caenorhabditis elegans	355
WBGene00002187	O44408	reviewed	KGB1_CAEEL	GLH-binding kinase 1 (EC 2.7.11.24)	kgb-1 T07A9.3	Caenorhabditis elegans	390
WBGene00003815	Q19722	reviewed	SYNC_CAEEL	Asparagine--tRNA ligase, cytoplasmic (EC 6.1.1.22) (Asparaginyl-tRNA synthetase) (AsnRS)	nars-1 nrs-1 F22D6.3	Caenorhabditis elegans	545
WBGene00001851	G5EGD2	reviewed	HIF1_CAEEL	Hypoxia-inducible factor 1 (Hypoxia-induced factor 1)	hif-1 F38A6.3	Caenorhabditis elegans	719
WBGene00004953	P91870	reviewed	SPD2_CAEEL	Spindle-defective protein 2	spd-2 F32H2.3	Caenorhabditis elegans	824
WBGene00001149	P54688	reviewed	BCAT_CAEEL	Branched-chain-amino-acid aminotransferase, cytosolic (BCAT) (EC 2.6.1.42) (ECA39 protein)	bcat-1 eca-39 eca39 K02A4.1	Caenorhabditis elegans	415
WBGene00020649	Q965M2	reviewed	SMA10_CAEEL	Leucine-rich repeats and immunoglobulin-like domains protein sma-10	sma-10 T21D12.9	Caenorhabditis elegans	881
WBGene00014017	P34655	reviewed	YOT0_CAEEL	UPF0057 membrane protein ZK632.10	ZK632.10	Caenorhabditis elegans	80
WBGene00018612	Q09568	reviewed	DI3L2_CAEEL	DIS3-like exonuclease 2 (EC 3.1.13.-)	disl-2 F48E8.6	Caenorhabditis elegans	848
WBGene00013958	Q94402	reviewed	NOP16_CAEEL	Nucleolar protein 16	nol-16 ZK265.6	Caenorhabditis elegans	189
WBGene00015336	P34276	reviewed	YKJ2_CAEEL	GILT-like protein C02D5.2	C02D5.2	Caenorhabditis elegans	323
WBGene00004392	P42170	reviewed	RIR2_CAEEL	Ribonucleoside-diphosphate reductase small chain (EC 1.17.4.1) (Ribonucleotide reductase small subunit)	rnr-2 C03C10.3	Caenorhabditis elegans	381
WBGene00003818	Q94392	reviewed	NSF_CAEEL	Vesicle-fusing ATPase (EC 3.6.4.6) (N-ethylmaleimide-sensitive fusion protein) (NEM-sensitive fusion protein) (Vesicular-fusion protein NSF)	nsf-1 H15N14.2	Caenorhabditis elegans	824
WBGene00004474	P49041	reviewed	RS5_CAEEL	Small ribosomal subunit protein uS7 (40S ribosomal protein S5)	rps-5 T05E11.1	Caenorhabditis elegans	210
WBGene00004391	Q03604	reviewed	RIR1_CAEEL	Ribonucleoside-diphosphate reductase large subunit (EC 1.17.4.1) (Ribonucleotide reductase large subunit)	rnr-1 T23G5.1	Caenorhabditis elegans	788
WBGene00004035	Q9U1S7	reviewed	PKD2_CAEEL	Polycystin-2 (CePc2) (Polycystic kidney disease 2 protein homolog)	pkd-2 pdk-2 Y73F8A.1	Caenorhabditis elegans	716
WBGene00015943	Q95QV8	reviewed	TIAR1_CAEEL	Cytotoxic granule-associated RNA binding protein tiar-1 (TIA1/TIAL RNA-binding protein homolog)	tiar-1 C18A3.5	Caenorhabditis elegans	408
WBGene00001406	G5EEP3	reviewed	FACE2_CAEEL	CAAX prenyl protease 2 homolog (EC 3.4.-.-) (Farnesylated proteins-converting enzyme 2) (FACE-2)	fce-2 F48F5.5	Caenorhabditis elegans	266
WBGene00004918	P34659	reviewed	RUXF_CAEEL	Probable small nuclear ribonucleoprotein F (snRNP-F) (Sm protein F) (Sm-F) (SmF)	snr-5 ZK652.1	Caenorhabditis elegans	85
WBGene00002282	Q93373	reviewed	LET4_CAEEL	Leucine-rich repeat-containing protein let-4 (Lethal protein 4)	let-4 sym-5 C44H4.2	Caenorhabditis elegans	773
WBGene00019362	O61847	reviewed	CDK2_CAEEL	Cyclin-dependent kinase 2 (EC 2.7.11.22) (Cell division protein kinase 2)	cdk-2 K03E5.3	Caenorhabditis elegans	368
WBGene00003495	Q27371	reviewed	TNNT_CAEEL	Troponin T	mup-2 T22E5.5	Caenorhabditis elegans	405
WBGene00016496	Q22918	reviewed	IF5_CAEEL	Eukaryotic translation initiation factor 5 (eIF-5)	C37C3.2	Caenorhabditis elegans	436
WBGene00000200	P53489	reviewed	ARP2_CAEEL	Actin-related protein 2 (Actin-like protein 2) (Actin-like protein C)	arx-2 arp-2 K07C5.1	Caenorhabditis elegans	395
WBGene00007019	Q9N4F2	reviewed	MED19_CAEEL	Mediator of RNA polymerase II transcription subunit 19 (Mediator complex subunit 19)	mdt-19 Y71H2B.6	Caenorhabditis elegans	199
WBGene00001669	Q21917	reviewed	GPA7_CAEEL	Guanine nucleotide-binding protein alpha-7 subunit	gpa-7 R10H10.5	Caenorhabditis elegans	352
WBGene00012768	Q9U2H9	reviewed	EF1B2_CAEEL	Probable elongation factor 1-beta/1-delta 2 (EF-1-beta/delta 2)	eef-1B.2 Y41E3.10	Caenorhabditis elegans	263
WBGene00021347	Q9GR61	reviewed	RPAB5_CAEEL	DNA-directed RNA polymerases I, II, and III subunit RPABC5 (RNA polymerases I, II, and III subunit ABC5)	rpb-10 Y37E3.3	Caenorhabditis elegans	67
WBGene00017700	Q10919	reviewed	YUK4_CAEEL	Uncharacterized protein F22D3.4	F22D3.4	Caenorhabditis elegans	439
WBGene00007429	Q17819	reviewed	ORN_CAEEL	Probable oligoribonuclease (EC 3.1.15.-)	C08B6.8	Caenorhabditis elegans	193
WBGene00004679	Q19825	reviewed	SYRC_CAEEL	Probable arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)	rars-1 rrt-1 F26F4.10	Caenorhabditis elegans	713
WBGene00000240	P90925	reviewed	PH4H_CAEEL	Phenylalanine-4-hydroxylase (PAH) (EC 1.14.16.1) (EC 1.14.16.4) (Biogenic amine synthesis protein 2) (Phe-4-monooxygenase) (Tryptophan 5-monooxygenase)	pah-1 bas-2 K08F8.4	Caenorhabditis elegans	457
WBGene00004930	P34697	reviewed	SODC_CAEEL	Superoxide dismutase [Cu-Zn] (SOD-1) (EC 1.15.1.1)	sod-1 C15F1.7	Caenorhabditis elegans	180
WBGene00021486	Q965W1	reviewed	FABP9_CAEEL	Fatty acid-binding protein homolog 9	lbp-9 Y40B10A.1	Caenorhabditis elegans	152
WBGene00000912	O16850	reviewed	FOXO_CAEEL	Forkhead box protein O (FOXO) (Abnormal dauer formation protein 16)	daf-16 R13H8.1	Caenorhabditis elegans	541
WBGene00009367	O62220	reviewed	AN321_CAEEL	Acidic leucine-rich nuclear phosphoprotein 32-related protein 1 (ANP32/acidic nuclear phosphoprotein-like protein 1)	F33H2.3	Caenorhabditis elegans	229
WBGene00020348	Q9GYS9	reviewed	RM23_CAEEL	Large ribosomal subunit protein uL23m (39S ribosomal protein L23, mitochondrial) (L23mt) (MRP-L23)	mrpl-23 T08B2.8	Caenorhabditis elegans	159
WBGene00017864	Q19842	reviewed	PCCA_CAEEL	Propionyl-CoA carboxylase alpha chain, mitochondrial (PCCase subunit alpha) (EC 6.4.1.3) (Propanoyl-CoA:carbon dioxide ligase subunit alpha)	pcca-1 F27D9.5	Caenorhabditis elegans	724
WBGene00021073	Q9TYV5	reviewed	NSUN1_CAEEL	26S rRNA (cytosine-C(5))-methyltransferase nsun-1 (EC 2.1.1.-) (5-methylcytosine rRNA methyltransferase nsun-1) (NOL1/NOP2/Sun domain family member 1) (RNA cytosine C(5)-methyltransferase nsun-1) (rRNA cytosine C(5)-methyltransferase nsun-1)	nsun-1 nol-1 nol-2 W07E6.1	Caenorhabditis elegans	664
WBGene00015085	Q960A0	reviewed	YS9A_CAEEL	Putative G-protein coupled receptor B0244.10	B0244.10	Caenorhabditis elegans	582
WBGene00004270	Q22782	reviewed	RAB6B_CAEEL	Ras-related protein rab-6.2	rab-6.2 T25G12.4	Caenorhabditis elegans	205
WBGene00000203	Q9XWV3	reviewed	ARPC3_CAEEL	Probable actin-related protein 2/3 complex subunit 3 (Arp2/3 complex 21 kDa subunit) (p21-ARC)	arx-5 Y37D8A.1	Caenorhabditis elegans	183
WBGene00005122	O17823	reviewed	SRD44_CAEEL	Serpentine receptor class delta-44 (Protein srd-44)	srd-44 F17A2.8	Caenorhabditis elegans	317
WBGene00011638	P45971	reviewed	OST48_CAEEL	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit (Oligosaccharyl transferase 48 kDa subunit) (Oligosaccharyl transferase beta subunit 1)	ostb-1 T09A5.11	Caenorhabditis elegans	445
WBGene00007710	O02217	reviewed	P2R31_CAEEL	Serine/threonine-protein phosphatase 2A regulatory subunit rsa-1 (Regulator of spindle assembly protein 1) (Serine/threonine-protein phosphatase 2A 72kDa regulatory subunit rsa-1) (Serine/threonine-protein phosphatase 2A regulatory subunit B'' rsa-1)	rsa-1 C25A1.9	Caenorhabditis elegans	404
WBGene00004700	Q9NEW6	reviewed	RSP3_CAEEL	Probable splicing factor, arginine/serine-rich 3 (CeSF2) (CeSF2/ASF)	rsp-3 Y111B2A.18	Caenorhabditis elegans	258
WBGene00016343	A0A131MCZ8	reviewed	CNNM3_CAEEL	Metal transporter cnnm-3 (CNNM family homolog 3)	cnnm-3 C33D12.2	Caenorhabditis elegans	797
WBGene00019811	Q21629	reviewed	EGG2_CAEEL	LDL receptor repeat-containing protein egg-2 (Egg sterile protein 2)	egg-2 R01H2.3	Caenorhabditis elegans	548
WBGene00006048	Q9XXL3	reviewed	SSP31_CAEEL	Sperm-specific class P protein 31	ssp-31 ZK1225.6	Caenorhabditis elegans	107
WBGene00010961	P24889	reviewed	NU2M_CAEEL	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	nduo-2 nd2 MTCE.16	Caenorhabditis elegans	282
WBGene00001475	G5EDK5	reviewed	CELR_CAEEL	Cadherin EGF LAG seven-pass G-type receptor fmi-1 (Protein flamingo homolog)	fmi-1 F15B9.7	Caenorhabditis elegans	2596
