From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
O01965	O01965	reviewed	ARI11_CAEEL	E3 ubiquitin-protein ligase ari-1.1 (EC 2.3.2.31)	ari-1.1 C27A12.8	Caenorhabditis elegans	494
P52015	P52015	reviewed	CYP7_CAEEL	Peptidyl-prolyl cis-trans isomerase 7 (PPIase 7) (EC 5.2.1.8) (Cyclophilin-7) (Rotamase 7)	cyn-7 cyp-7 Y75B12B.2	Caenorhabditis elegans	171
Q09357	Q09357	reviewed	MET16_CAEEL	U6 small nuclear RNA (adenine-(43)-N(6))-methyltransferase (EC 2.1.1.346) (N6-adenosine-methyltransferase mett-10) (EC 2.1.1.348)	mett-10 ZK1128.2	Caenorhabditis elegans	479
O01971	O01971	reviewed	EMR1_CAEEL	Emerin homolog 1 (Ce-emerin)	emr-1 M01D7.6	Caenorhabditis elegans	166
P32742	P32742	reviewed	IKKE1_CAEEL	Inhibitor of nuclear factor kappa-B kinase epsilon subunit homolog 1 (EC 2.7.11.1)	ikke-1 R107.4	Caenorhabditis elegans	820
Q8WQC0	Q8WQC0	reviewed	RGS7_CAEEL	Regulator of G-protein signaling rgs-7 (Protein C2-RGS) (Regulator of G-protein signaling c2)	rgs-7 F56B6.2	Caenorhabditis elegans	819
Q22018	Q22018	reviewed	KTHY_CAEEL	Thymidylate kinase (EC 2.7.4.9) (dTMP kinase)	dtmk-1 R53.2	Caenorhabditis elegans	218
Q09529	Q09529	reviewed	YQO2_CAEEL	Uncharacterized protein EEED8.2	EEED8.2	Caenorhabditis elegans	299
Q09599	Q09599	reviewed	SLBP_CAEEL	Histone RNA hairpin-binding protein (Histone stem-loop-binding protein)	cdl-1 R06F6.1	Caenorhabditis elegans	367
P28515	P28515	reviewed	ELT1_CAEEL	Transcription factor elt-1	elt-1 W09C2.1	Caenorhabditis elegans	416
Q18788	Q18788	reviewed	MAN12_CAEEL	Mannosyl-oligosaccharide 1,2-alpha-mannosidase C52E4.5 (EC 3.2.1.113) (Processing alpha-1,2-mannosidase C52E4.5) (Alpha-1,2-mannosidase C52E4.5)	C52E4.5	Caenorhabditis elegans	590
Q21773	Q21773	reviewed	DHP1_CAEEL	Dihydropyrimidinase 1 (EC 3.5.2.2) (CeCRMP/DHP-1) (UlipB)	dhp-1 R06C7.3	Caenorhabditis elegans	489
Q23462	Q23462	reviewed	GCNA1_CAEEL	Germ cell nuclear acidic-1 protein (Germ cell nuclear acidic-1 peptidase)	gcna-1 ZK328.4	Caenorhabditis elegans	532
Q21734	Q21734	reviewed	KS6A1_CAEEL	Putative ribosomal protein S6 kinase alpha-1 (EC 2.7.11.1)	rskn-1 T01H8.1	Caenorhabditis elegans	784
Q9XTG7	Q9XTG7	reviewed	AKT2_CAEEL	Serine/threonine-protein kinase akt-2 (EC 2.7.11.1) (Protein kinase B akt-2) (PKB akt-2)	akt-2 F28H6.1	Caenorhabditis elegans	528
Q9XVA4	Q9XVA4	reviewed	YS0I_CAEEL	Uncharacterized protein F08G2.4	F08G2.4	Caenorhabditis elegans	171
Q11188	Q11188	reviewed	POPL1_CAEEL	Ribonucleases P/MRP protein subunit popl-1 (EC 3.1.26.5)	popl-1 C05D11.9	Caenorhabditis elegans	752
Q17963	Q17963	reviewed	WDR51_CAEEL	WD repeat-containing protein wdr-5.1	wdr-5.1 swd-3.1 tag-125 C14B1.4	Caenorhabditis elegans	376
Q23449	Q23449	reviewed	PSMD8_CAEEL	26S proteasome non-ATPase regulatory subunit 8 (26S proteasome regulatory subunit rpn-12)	rpn-12 ZK20.5	Caenorhabditis elegans	250
Q21187	Q21187	reviewed	FKH9_CAEEL	Forkhead transcription factor fkh-9	fkh-9 K03C7.2	Caenorhabditis elegans	300
Q9N4I4	Q9N4I4	reviewed	RL10A_CAEEL	Large ribosomal subunit protein uL1 (60S ribosomal protein L10a)	rpl-1 rpl-10a Y71F9AL.13	Caenorhabditis elegans	216
P45969	P45969	reviewed	SDS22_CAEEL	Protein phosphatase 1 regulatory subunit SDS22 homolog	sds-22 T09A5.9	Caenorhabditis elegans	326
Q95XP4	Q95XP4	reviewed	SEM2A_CAEEL	Semaphorin-2A (Sema-2a) (Protein male abnormal 20)	mab-20 Y71G12B.20	Caenorhabditis elegans	658
Q22707	Q22707	reviewed	DUS11_CAEEL	RNA/RNP complex-1-interacting phosphatase homolog (EC 3.1.3.-) (Dual specificity protein phosphatase 11 homolog) (Phosphatase interacting with RNA/RNP complex-1)	pir-1 T23G7.5	Caenorhabditis elegans	233
Q9BL07	Q9BL07	reviewed	PLBL3_CAEEL	Putative phospholipase B-like 3 (EC 3.1.1.-) (LAMA-like protein 3) (Lamina ancestor homolog 3)	Y54F10AM.8	Caenorhabditis elegans	581
Q21179	Q21179	reviewed	NAS18_CAEEL	Zinc metalloproteinase nas-18 (EC 3.4.24.21) (Nematode astacin 18)	nas-18 K03B8.3	Caenorhabditis elegans	410
G5ED39	G5ED39	reviewed	SEP1_CAEEL	Separin homolog sep-1 (EC 3.4.22.49) (Separase)	sep-1 Y47G6A.12	Caenorhabditis elegans	1262
A7IQW5	A7IQW5	reviewed	MT21_CAEEL	Protein-lysine methyltransferase C42C1.13 (EC 2.1.1.-)	C42C1.13	Caenorhabditis elegans	206
Q09490	Q09490	reviewed	LGG1_CAEEL	Protein lgg-1	lgg-1 atg-8.1 C32D5.9	Caenorhabditis elegans	123
O61707	O61707	reviewed	TAF4_CAEEL	Transcription initiation factor TFIID subunit 4 (TBP-associated transcription factor family member taf-4)	taf-4 taf-5 R119.6	Caenorhabditis elegans	523
Q19529	Q19529	reviewed	CMC3_CAEEL	Probable calcium-binding mitochondrial carrier F17E5.2	F17E5.2	Caenorhabditis elegans	531
O45734	O45734	reviewed	CPL1_CAEEL	Cathepsin L-like (EC 3.4.22.15)	cpl-1 T03E6.7	Caenorhabditis elegans	337
Q10906	Q10906	reviewed	YWO3_CAEEL	Uncharacterized protein AH9.3	AH9.3	Caenorhabditis elegans	165
P34707	P34707	reviewed	SKN1_CAEEL	Protein skinhead-1	skn-1 T19E7.2	Caenorhabditis elegans	623
Q17967	Q17967	reviewed	PDI1_CAEEL	Protein disulfide-isomerase 1 (PDI 1) (EC 5.3.4.1) (Prolyl 4-hydroxylase subunit beta-1)	pdi-1 C14B1.1	Caenorhabditis elegans	485
Q9XWQ6	Q9XWQ6	reviewed	FLH3_CAEEL	FLYWCH transcription factor 3	flh-3 Y11D7A.13	Caenorhabditis elegans	420
Q9XW17	Q9XW17	reviewed	LS14H_CAEEL	Protein LSM14 homolog car-1 (Cytokinesis, apoptosis, RNA-associated protein car-1)	car-1 Y18D10A.17	Caenorhabditis elegans	340
G5EGK5	G5EGK5	reviewed	CAM1_CAEEL	Tyrosine-protein kinase receptor cam-1 (EC 2.7.10.1)	cam-1 kin-8 C01G6.8	Caenorhabditis elegans	928
Q93847	Q93847	reviewed	WDR52_CAEEL	WD repeat-containing protein wdr-5.2	wdr-5.2 swd-3.2 K04G11.4	Caenorhabditis elegans	395
Q965Q4	Q965Q4	reviewed	SMS3_CAEEL	Putative phosphatidylcholine:ceramide cholinephosphotransferase 3 (EC 2.7.8.27) (Sphingomyelin synthase 3)	sms-3 Y22D7AL.8	Caenorhabditis elegans	340
O02640	O02640	reviewed	MDHM_CAEEL	Malate dehydrogenase, mitochondrial (EC 1.1.1.37)	mdh-2 F20H11.3	Caenorhabditis elegans	341
Q09652	Q09652	reviewed	GSTK1_CAEEL	Glutathione S-transferase kappa 1 (EC 2.5.1.18) (GST class-kappa)	gstk-1 ZK1320.1	Caenorhabditis elegans	226
P34470	P34470	reviewed	HCP3_CAEEL	Histone H3-like centromeric protein hcp-3 (CENP-A homolog) (CeCENP-A) (Holocentric chromosome-binding protein 3)	hcp-3 CENP-A F58A4.3	Caenorhabditis elegans	288
P48727	P48727	reviewed	GLC7B_CAEEL	Serine/threonine-protein phosphatase PP1-beta (EC 3.1.3.16) (CeGLC-7-beta) (Glc seven-like phosphatase 2)	gsp-2 Ce-glc-7beta CeGLC-7beta glc-7 F56C9.1	Caenorhabditis elegans	333
P47991	P47991	reviewed	RL6_CAEEL	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)	rpl-6 R151.3	Caenorhabditis elegans	217
Q10462	Q10462	reviewed	CAH5_CAEEL	Putative carbonic anhydrase 5 (EC 4.2.1.1) (Carbonate dehydratase 5)	cah-5 R173.1	Caenorhabditis elegans	310
O62246	O62246	reviewed	COPE_CAEEL	Coatomer subunit epsilon (Epsilon-coat protein) (Epsilon-COP)	cope-1 F45G2.4	Caenorhabditis elegans	292
W6RTA4	W6RTA4	reviewed	CLA1_CAEEL	Protein clarinet	cla-1 tag-80 F45E4.3	Caenorhabditis elegans	8922
Q10666	Q10666	reviewed	POP1_CAEEL	Protein pop-1 (Posterior pharynx defect protein 1) (TCF transcription factor pop-1)	pop-1 W10C8.2	Caenorhabditis elegans	438
Q17390	Q17390	reviewed	CUL2_CAEEL	Cullin-2 (CUL-2)	cul-2 ccd-3 div-3 ZK520.4	Caenorhabditis elegans	791
Q9NAN1	Q9NAN1	reviewed	SAE2_CAEEL	SUMO-activating enzyme subunit uba-2 (EC 2.3.2.-)	uba-2 W02A11.4	Caenorhabditis elegans	582
Q7K6X4	Q7K6X4	reviewed	NUP50_CAEEL	Nuclear pore complex protein npp-16 (Nucleoporin npp-16)	npp-16 Y56A3A.17	Caenorhabditis elegans	497
Q95XG9	Q95XG9	reviewed	OXDA_CAEEL	D-amino-acid oxidase (DAAO) (DAMOX) (DAO) (EC 1.4.3.3)	daao-1 Y69A2AR.5	Caenorhabditis elegans	322
P34442	P34442	reviewed	PTP5_CAEEL	Probable tyrosine-protein phosphatase F54C8.4 (EC 3.1.3.48)	F54C8.4	Caenorhabditis elegans	359
A7DTF0	A7DTF0	reviewed	MRG1_CAEEL	Mortality factor related protein 1	mrg-1 Y37D8A.9	Caenorhabditis elegans	337
Q20471	Q20471	reviewed	KIN20_CAEEL	Casein kinase I isoform delta (EC 2.7.11.1) (Protein kinase 20)	kin-20 F46F2.2	Caenorhabditis elegans	497
Q21341	Q21341	reviewed	LET99_CAEEL	Protein let-99 (Lethal protein 99)	let-99 K08E7.3	Caenorhabditis elegans	698
Q09990	Q09990	reviewed	LIN23_CAEEL	F-box/WD repeat-containing protein lin-23 (Abnormal cell lineage protein 23)	lin-23 K10B2.1	Caenorhabditis elegans	665
Q23092	Q23092	reviewed	FABP4_CAEEL	Fatty acid-binding protein homolog 4	lbp-4 ZK742.5	Caenorhabditis elegans	145
Q20938	Q20938	reviewed	PS11A_CAEEL	Probable 26S proteasome regulatory subunit rpn-6.1	rpn-6.1 F57B9.10	Caenorhabditis elegans	438
Q19743	Q19743	reviewed	H13_CAEEL	Histone H1.3 (Histone H1-like protein 3)	hil-3 F22F1.1	Caenorhabditis elegans	208
Q09388	Q09388	reviewed	ACM2_CAEEL	Muscarinic acetylcholine receptor gar-2 (G-protein-linked acetylcholine receptor 2)	gar-2 F47D12.1	Caenorhabditis elegans	627
Q86MI0	Q86MI0	reviewed	DVE1_CAEEL	Homeobox protein dve-1 (Defective proventriculus homolog protein)	dve-1 ZK1193.5	Caenorhabditis elegans	468
O62252	O62252	reviewed	U195_CAEEL	MIP18 family protein F45G2.10	F45G2.10	Caenorhabditis elegans	160
Q9GQ60	Q9GQ60	reviewed	YNPI_CAEEL	Uncharacterized protein R08C7.12	R08C7.12	Caenorhabditis elegans	335
Q17607	Q17607	reviewed	MCE1_CAEEL	mRNA-capping enzyme [Includes: mRNA 5'-triphosphate monophosphatase (EC 3.6.1.74) (mRNA 5'-phosphatase); mRNA guanylyltransferase (EC 2.7.7.50) (GTP--RNA guanylyltransferase) (GTase)]	cel-1 C03D6.3	Caenorhabditis elegans	623
O17608	O17608	reviewed	SLFL1_CAEEL	Schlafen-like protein 1 (SLFL-1) (SLFN-like 1) (21U-RNA biogenesis fouled up protein 1) (PUCH complex member slfl-1) (Protein tofu-1)	tofu-1 C27H6.3	Caenorhabditis elegans	373
Q27527	Q27527	reviewed	ENO_CAEEL	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	enol-1 T21B10.2	Caenorhabditis elegans	434
P41885	P41885	reviewed	RBF1_CAEEL	Rabphilin-1	rbf-1 F37A4.7	Caenorhabditis elegans	1106
Q09320	Q09320	reviewed	YQZ2_CAEEL	Putative metallophosphoesterase F40B5.2 (EC 3.1.-.-)	F40B5.2	Caenorhabditis elegans	482
O01454	O01454	reviewed	U376A_CAEEL	UPF0376 protein C03G6.5	C03G6.5	Caenorhabditis elegans	203
Q11189	Q11189	reviewed	RT17_CAEEL	Small ribosomal subunit protein uS17m (28S ribosomal protein S17, mitochondrial) (MRP-S17) (S17mt)	mrps-17 C05D11.10	Caenorhabditis elegans	160
Q9XVS7	Q9XVS7	reviewed	NXF1_CAEEL	Nuclear RNA export factor 1	nxf-1 C15H11.3	Caenorhabditis elegans	628
Q9N3F0	Q9N3F0	reviewed	RPF2_CAEEL	Ribosome production factor 2 homolog (Brix domain-containing protein 1 homolog) (Ribosome biogenesis protein RPF2 homolog)	Y54E10A.10	Caenorhabditis elegans	297
Q9N3S4	Q9N3S4	reviewed	PUF60_CAEEL	Poly(U)-binding-splicing factor rnp-6 (60 kDa poly(U)-binding-splicing factor rnp-6)	rnp-6 Y47G6A.20	Caenorhabditis elegans	749
Q21148	Q21148	reviewed	ZIP2_CAEEL	Transcription factor zip-2	zip-2 K02F3.4	Caenorhabditis elegans	308
O44480	O44480	reviewed	RL18A_CAEEL	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)	rpl-20 E04A4.8	Caenorhabditis elegans	180
Q9XVS4	Q9XVS4	reviewed	NOLC1_CAEEL	Nucleolar protein dao-5 (140 kDa nucleolar phosphoprotein) (Nopp140) (Dauer or aging adult overexpression protein 5)	dao-5 C25A1.10	Caenorhabditis elegans	971
Q09253	Q09253	reviewed	GLOD4_CAEEL	Glyoxalase 1 (CeGly) (Glyoxalase domain-containing protein 4)	glod-4 tag-73 C16C10.10	Caenorhabditis elegans	281
Q9N4V4	Q9N4V4	reviewed	SCPL3_CAEEL	CTD small phosphatase-like protein 3 (CTDSP-like 3) (EC 3.1.3.-)	scpl-3 Y47D9A.2	Caenorhabditis elegans	287
O16299	O16299	reviewed	FIGL1_CAEEL	Fidgetin-like protein 1 (EC 3.6.4.-) (Fidgetin homolog)	figl-1 F32D1.1	Caenorhabditis elegans	594
Q9XW12	Q9XW12	reviewed	CIAO1_CAEEL	Probable cytosolic iron-sulfur protein assembly protein CIAO1 homolog	Y18D10A.9	Caenorhabditis elegans	337
Q09582	Q09582	reviewed	METH_CAEEL	Probable methionine synthase (EC 2.1.1.13) (5-methyltetrahydrofolate--homocysteine methyltransferase) (Vitamin-B12 dependent methionine synthase) (MS)	metr-1 R03D7.1	Caenorhabditis elegans	1249
Q9U7D3	Q9U7D3	reviewed	WRT5_CAEEL	Warthog protein 5	wrt-5 W03D2.5	Caenorhabditis elegans	176
O01700	O01700	reviewed	DLK1_CAEEL	Mitogen-activated protein kinase kinase kinase dlk-1 (EC 2.7.11.25) (DAP kinase-like kinase) (Death-associated protein kinase-like kinase)	dlk-1 F33E2.2	Caenorhabditis elegans	928
Q27873	Q27873	reviewed	PIMT_CAEEL	Protein-L-isoaspartate O-methyltransferase (PIMT) (EC 2.1.1.77) (L-isoaspartyl protein carboxyl methyltransferase) (Protein L-isoaspartyl methyltransferase) (Protein-beta-aspartate methyltransferase)	pcm-1 C10F3.5	Caenorhabditis elegans	225
Q17635	Q17635	reviewed	NDC80_CAEEL	Kinetochore protein ndc-80 (CeNDC-80) (Hec1 homolog)	ndc-80 W01B6.9	Caenorhabditis elegans	590
P34415	P34415	reviewed	YLZ2_CAEEL	Uncharacterized protein F42H10.2	F42H10.2	Caenorhabditis elegans	115
Q93572	Q93572	reviewed	RLA0_CAEEL	Large ribosomal subunit protein uL10 (60S acidic ribosomal protein P0)	rla-0 rpa-0 F25H2.10	Caenorhabditis elegans	312
O61787	O61787	reviewed	INX16_CAEEL	Innexin-16 (Protein opu-16)	inx-16 opu-16 R12E2.5	Caenorhabditis elegans	372
O62518	O62518	reviewed	YHPK_CAEEL	Brix domain-containing protein ZK795.3	ZK795.3	Caenorhabditis elegans	292
Q9XXH8	Q9XXH8	reviewed	CNT1_CAEEL	Arf-GAP with ANK repeat and PH domain-containing protein cnt-1 (CED-3 protease suppressor) (Centaurin 1) [Cleaved into: Truncated ctn-1 (tCNT-1)]	cnt-1 cps-2 Y17G7B.15	Caenorhabditis elegans	826
Q9NAM7	Q9NAM7	reviewed	PHYD1_CAEEL	Phytanoyl-CoA dioxygenase domain-containing protein 1 homolog (EC 1.-.-.-)	Y105C5B.9	Caenorhabditis elegans	288
O62215	O62215	reviewed	DHSD_CAEEL	Putative succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial (CybS) (Succinate dehydrogenase complex subunit D) (Succinate-ubiquinone reductase membrane anchor subunit)	sdhd-1 F33A8.5	Caenorhabditis elegans	145
Q9GYL2	Q9GYL2	reviewed	CNNM2_CAEEL	Metal transporter cnnm-2 (CNNM family homolog 2)	cnnm-2 R04E5.2	Caenorhabditis elegans	760
Q22031	Q22031	reviewed	TRM7_CAEEL	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase (EC 2.1.1.205) (2'-O-ribose RNA methyltransferase TRM7 homolog)	R74.7	Caenorhabditis elegans	337
Q18688	Q18688	reviewed	HSP90_CAEEL	Heat shock protein 90 (Abnormal dauer formation protein 21)	daf-21 C47E8.5	Caenorhabditis elegans	702
Q27488	Q27488	reviewed	PSA2_CAEEL	Proteasome subunit alpha type-2 (Proteasome subunit alpha 2)	pas-2 D1054.2	Caenorhabditis elegans	231
P92186	P92186	reviewed	LIN28_CAEEL	Protein lin-28 (Abnormal cell lineage protein 28)	lin-28 F02E9.2	Caenorhabditis elegans	227
G5EGS5	G5EGS5	reviewed	GBF1_CAEEL	Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 homolog (BFA-resistant GEF 1)	gbf-1 phi-34 C24H11.7	Caenorhabditis elegans	1975
O18054	O18054	reviewed	PFD3_CAEEL	Probable prefoldin subunit 3	pfd-3 vbp-1 T06G6.9	Caenorhabditis elegans	185
P46553	P46553	reviewed	YKG3_CAEEL	Uncharacterized protein B0285.3	B0285.3	Caenorhabditis elegans	166
Q10663	Q10663	reviewed	GCP_CAEEL	Bifunctional glyoxylate cycle protein (Gex-3-interacting protein 7) [Includes: Isocitrate lyase (ICL) (Isocitrase) (Isocitratase) (EC 4.1.3.1); Malate synthase (EC 2.3.3.9)]	icl-1 gei-7 C05E4.9	Caenorhabditis elegans	968
Q18885	Q18885	reviewed	BTF3_CAEEL	Transcription factor BTF3 homolog (Inhibitor of cell death 1) (Nascent polypeptide-associated complex subunit beta) (NAC-beta)	icd-1 C56C10.8	Caenorhabditis elegans	161
Q22099	Q22099	reviewed	SYK_CAEEL	Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)	kars-1 krs-1 T02G5.9	Caenorhabditis elegans	572
Q20689	Q20689	reviewed	KREG1_CAEEL	Protein kreg-1	kreg-1 F53A9.2	Caenorhabditis elegans	83
Q20709	Q20709	reviewed	TRA4_CAEEL	Zinc finger protein tra-4 (PLZF-like protein tra-4)	tra-4 F53B3.1	Caenorhabditis elegans	543
P34525	P34525	reviewed	SPCS3_CAEEL	Signal peptidase complex subunit 3 (Microsomal signal peptidase 22 kDa subunit) (SPC22) (SPase 22 kDa subunit)	spcs-3 K12H4.4	Caenorhabditis elegans	180
Q9N5U5	Q9N5U5	reviewed	CDC73_CAEEL	Cell division cycle protein 73 (RNA polymerase-associated protein CDC73)	cdc-73 F35F11.1	Caenorhabditis elegans	517
Q9NA72	Q9NA72	reviewed	SDHF2_CAEEL	Succinate dehydrogenase assembly factor 2, mitochondrial (SDH assembly factor 2) (SDHAF2)	Y57A10A.29	Caenorhabditis elegans	119
P34347	P34347	reviewed	YK6B_CAEEL	Uncharacterized protein C29E4.11	C29E4.11	Caenorhabditis elegans	208
Q19162	Q19162	reviewed	RL112_CAEEL	Large ribosomal subunit protein uL5B (60S ribosomal protein L11-2)	rpl-11.2 F07D10.1	Caenorhabditis elegans	196
O45946	O45946	reviewed	RL18_CAEEL	Large ribosomal subunit protein eL18 (60S ribosomal protein L18)	rpl-18 Y45F10D.12	Caenorhabditis elegans	188
Q09555	Q09555	reviewed	DAF19_CAEEL	RFX-like transcription factor daf-19 (Abnormal dauer formation protein 19)	daf-19 F33H1.1	Caenorhabditis elegans	805
Q23272	Q23272	reviewed	ATFS1_CAEEL	Stress activated transcription factor atfs-1	atfs-1 ZC376.7	Caenorhabditis elegans	488
P34481	P34481	reviewed	PS11B_CAEEL	Probable 26S proteasome regulatory subunit rpn-6.2	rpn-6.2 F59B2.5	Caenorhabditis elegans	416
Q19375	Q19375	reviewed	IWS1_CAEEL	IWS1-like protein	F13B12.1	Caenorhabditis elegans	511
Q9TZM3	Q9TZM3	reviewed	LRK1_CAEEL	Leucine-rich repeat serine/threonine-protein kinase 1 (EC 2.7.11.1) (Leucine-rich repeats, ras-like domain, kinase protein 1) (PARK8-related kinase)	lrk-1 T27C10.6	Caenorhabditis elegans	2393
A5JYS0	A5JYS0	reviewed	PCS1_CAEEL	Glutathione gamma-glutamylcysteinyltransferase (EC 2.3.2.15) (Phytochelatin synthase) (PC synthase)	pcs-1 F54D5.1	Caenorhabditis elegans	426
P54811	P54811	reviewed	TERA1_CAEEL	Transitional endoplasmic reticulum ATPase homolog 1 (EC 3.6.4.6) (Cell division cycle-related protein 48.1) (p97/CDC48 homolog 1)	cdc-48.1 C06A1.1	Caenorhabditis elegans	809
Q5WRN1	Q5WRN1	reviewed	TSP21_CAEEL	Tetraspanin-21	tsp-21 C17G1.8	Caenorhabditis elegans	301
Q95017	Q95017	reviewed	UBC9_CAEEL	SUMO-conjugating enzyme UBC9 (EC 2.3.2.-) (RING-type E3 SUMO transferase UBC9) (SUMO-protein ligase) (Ubiquitin carrier protein 9) (Ubiquitin-conjugating enzyme E2 9) (Ubiquitin-protein ligase 9)	ubc-9 F29B9.6	Caenorhabditis elegans	166
X5LX76	X5LX76	reviewed	FGDH_CAEEL	FYVE, RhoGEF and PH domain-containing protein tag-77	tag-77 C28C12.10	Caenorhabditis elegans	1029
Q23629	Q23629	reviewed	DHTK1_CAEEL	Probable 2-oxoadipate dehydrogenase complex component E1 homolog (EC 1.2.4.-)	ogdh-2 ZK836.2	Caenorhabditis elegans	911
P80361	P80361	reviewed	EI2BG_CAEEL	Translation initiation factor eIF2B subunit gamma (Putative pyrophosphorylase ppp-1) (eIF2B GDP-GTP exchange factor subunit gamma)	eif-2Bgamma ppp-1 C15F1.4	Caenorhabditis elegans	404
Q09254	Q09254	reviewed	HAR1_CAEEL	Hemiasterlin resistant protein 1	har-1 C16C10.11	Caenorhabditis elegans	154
P34385	P34385	reviewed	MCCB_CAEEL	Probable methylcrotonoyl-CoA carboxylase beta chain, mitochondrial (MCCase subunit beta) (EC 6.4.1.4) (3-methylcrotonyl-CoA carboxylase 2) (3-methylcrotonyl-CoA carboxylase non-biotin-containing subunit) (3-methylcrotonyl-CoA:carbon dioxide ligase subunit beta)	F02A9.10	Caenorhabditis elegans	608
P0DM41	P0DM41	reviewed	ACT1_CAEEL	Actin-1 (EC 3.6.4.-)	act-1 T04C12.6	Caenorhabditis elegans	376
G5EEM1	G5EEM1	reviewed	GEMI_CAEEL	Geminin homolog	gmn-1 Y75B8A.17	Caenorhabditis elegans	180
P34369	P34369	reviewed	PRP8_CAEEL	Pre-mRNA-splicing factor 8 homolog	prp-8 C50C3.6	Caenorhabditis elegans	2329
P48158	P48158	reviewed	RL23_CAEEL	Large ribosomal subunit protein uL14 (60S ribosomal protein L23)	rpl-23 B0336.10	Caenorhabditis elegans	140
P54813	P54813	reviewed	YME1_CAEEL	ATP-dependent zinc metalloprotease YME1 homolog (EC 3.4.24.-)	ymel-1 M03C11.5	Caenorhabditis elegans	723
Q9U1Q4	Q9U1Q4	reviewed	SYV_CAEEL	Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)	glp-4 vars-2 vrs-2 Y87G2A.5	Caenorhabditis elegans	1050
G5EC23	G5EC23	reviewed	HCF1_CAEEL	Host cell factor homolog hcf-1 (HCF homolog)	hcf-1 C46A5.9	Caenorhabditis elegans	782
P34437	P34437	reviewed	YL57_CAEEL	Putative zinc finger protein F44E2.7	F44E2.7	Caenorhabditis elegans	471
Q9U1X4	Q9U1X4	reviewed	MSS4_CAEEL	Putative guanine nucleotide exchange factor MSS4 homolog	Y62E10A.11	Caenorhabditis elegans	98
Q93348	Q93348	reviewed	IRX_CAEEL	Putative iroquois-class homeodomain protein irx-1	irx-1 C36F7.1	Caenorhabditis elegans	377
Q9XVI9	Q9XVI9	reviewed	MLC5_CAEEL	Myosin-2 essential light chain	mlc-5 T12D8.6	Caenorhabditis elegans	142
Q966C6	Q966C6	reviewed	RL7A_CAEEL	Large ribosomal subunit protein eL8 (60S ribosomal protein L7a)	rpl-7A Y24D9A.4	Caenorhabditis elegans	265
O16368	O16368	reviewed	PRS4_CAEEL	Probable 26S proteasome regulatory subunit 4	rpt-2 F29G9.5	Caenorhabditis elegans	443
Q11067	Q11067	reviewed	PDIA6_CAEEL	Protein disulfide-isomerase A6 homolog (EC 5.3.4.1)	pdi-6 tag-320 B0403.4	Caenorhabditis elegans	440
P34574	P34574	reviewed	CLH_CAEEL	Probable clathrin heavy chain 1	chc-1 T20G5.1	Caenorhabditis elegans	1681
P22980	P22980	reviewed	MYOD1_CAEEL	Myoblast determination protein 1 homolog (MyoD protein 1) (Helix-loop-helix protein 1)	hlh-1 B0304.1	Caenorhabditis elegans	324
P19974	P19974	reviewed	CYC21_CAEEL	Cytochrome c 2.1	cyc-2.1 E04A4.7	Caenorhabditis elegans	111
G5EGP8	G5EGP8	reviewed	CATZ1_CAEEL	Cathepsin Z-1 (EC 3.4.18.1)	cpz-1 F32B5.8	Caenorhabditis elegans	306
Q9XTT8	Q9XTT8	reviewed	PP4C2_CAEEL	Serine/threonine-protein phosphatase 4 catalytic subunit 2 (PP4C-2) (EC 3.1.3.16)	pph-4.2 Y49E10.3	Caenorhabditis elegans	321
P34341	P34341	reviewed	KLE2_CAEEL	Condensin-2 complex subunit kle-2 (Kleisin, abnormal closure, protein 2)	kle-2 C29E4.2	Caenorhabditis elegans	821
Q19326	Q19326	reviewed	ASF1_CAEEL	Probable histone chaperone asf-1 (Anti-silencing function protein 1)	unc-85 asf-1 F10G7.3	Caenorhabditis elegans	275
Q21551	Q21551	reviewed	CHCH3_CAEEL	MICOS complex subunit MIC19 (Coiled-coil-helix-coiled-coil-helix domain-containing protein 3)	chch-3 M176.3	Caenorhabditis elegans	169
O44739	O44739	reviewed	BAG1_CAEEL	BAG family molecular chaperone regulator 1	bag-1 F57B10.11	Caenorhabditis elegans	210
Q9U332	Q9U332	reviewed	RL31_CAEEL	Large ribosomal subunit protein eL31 (60S ribosomal protein L31)	rpl-31 W09C5.6	Caenorhabditis elegans	122
Q965S8	Q965S8	reviewed	EIF3I_CAEEL	Eukaryotic translation initiation factor 3 subunit I (eIF3i)	eif-3.I Y74C10AR.1	Caenorhabditis elegans	327
O62238	O62238	reviewed	SYP3_CAEEL	Synaptonemal complex protein 3	syp-3 F39H2.4	Caenorhabditis elegans	224
O01887	O01887	reviewed	TRYL5_CAEEL	Trypsin-like protease try-5 (EC 3.4.21.-) (Trypsin-like serine protease try-5)	try-5 K07B1.1	Caenorhabditis elegans	327
