id	locus	title	strain	description	mw	pI	proteinLength	geneLength	function	product	essential	ec	synonyms	outlinks->bsu	outlinks->bsupath	outlinks->uniprot	outlinks->subtilist	Gene->Coordinates	cog
48336B374DFDA5CAB624906AE282D9F2C078B941	BSU_12260	yjlA	168	similar to intracellular alkaline protease	35.4705	10.24	324	975	unknown	unknown	no	null	yjlA	BSU_12260	yjlA_1296620_1297594_-1	O34428	gene_detail+BG13200	1,296,620  1,297,594	
483587EB658850D786C3C95C02D419994FCC9F45	BSU_05560	ydgA	168	unknown	8.2775	4.17	80	243	unknown	unknown	no	null	ydgA	BSU_05560	ydgA_602185_602427_-1	P96699	gene_detail+BG12168	602,185  602,427	
484D17480DFAD3667E0EBC6D38854A7546A8DB46	BSU_30100	yteT	168	unknown	48.7289	5.72	428	1287	unknown	unknown	no	null	yteT	BSU_30100	yteT_3079333_3080619_-1	O34371	gene_detail+BG13845	3,079,333  3,080,619	COG0673
48538F67259B25B64A7BC4263E944C7074E8E1B3	BSU_29560	ytcI	168	similar to acetate-CoA ligase	59.4003	6.18	529	1590	unknown	unknown	no		ytcI	BSU_29560	ytcI_3023677_3025266_-1	C0SPB0	gene_detail+BG13834	3,023,677  3,025,266	COG0365
48737DD27B991CB8CB310621C976D0DC3F1F06E3	new_261536_261647_c	S93	168	new RNA feature, 5'UTR of ybgF	0	0		112		5'UTR of ybgF		null	S93	new_261536_261647_c	S93_261536_261647_-1			261,536 → 261,647	
4873DC24E73F5677AF5C4947B21199904C3EB394	BSU_09810	yhaZ	168	similar to alkyl purine DNA glycosylase, probably involved in DNA damage repair	41.6467	9.08	357	1074	unknown	unknown	no		yhaZ	BSU_09810	yhaZ_1055143_1056216_-1	O07541	gene_detail+BG13002	1,055,143  1,056,216	COG4335
487990143C84D245743C0014E648699627204FF0	BSU_36430	usd	168	putative [[protein|90DCE4F286D2C151D8BDBF0E024E6BBEC94E2397]] leader peptide	4.0851	10.51	36	111	required for translation of [[protein|90DCE4F286D2C151D8BDBF0E024E6BBEC94E2397]]	putative [[protein|90DCE4F286D2C151D8BDBF0E024E6BBEC94E2397]] leader peptide	no		usd	BSU_36430	usd_3748717_3748827_-1	O32276	gene_detail BG11984	3,748,717  3,748,827	
487AD2F54282D1E1680DCA4FDFA445D67825841A	BSU_18908	yozY	168	unknown	9.8	5.043	86	261	unknown	unknown	-	null	yozY	BSU_18908	yozY_2060817_2061077_1	C0H426		2,060,817  2,061,077	
487BA5DA8C51FB1AA809703437EA4BC6C846FED2	BSU_17845	yzzP	168																
487F6D5CC0032E2FE10D262F1DEB1C5CD88A3279	BSU_29260	ytpI	168	unknown	10.8149	9.78	100	303	unknown	unknown	no	null	ytpI	BSU_29260	ytpI_2996980_2997282_1	O34922	gene_detail+BG13902	2,996,980  2,997,282	
4882FAD988FEDD0E72E4CAFB10C8DE61DDAC23B0	BSU_35330	fliS	168	chaperone for the export of [[protein|E0BB77C8F1220E931D16A1FA6B75AE8907C76FDB|flagellin]]	14.9892	5.23	133	402	[[category|SW.4.1.1]]	chaperone for [[protein|E0BB77C8F1220E931D16A1FA6B75AE8907C76FDB|flagellin]] export	no		fliS	BSU_35330	fliS_3632488_3632889_-1	P39739	gene_detail BG10922	3,632,488  3,632,889	COG1516
48975EC8FB5B03F136AA112DE2ED9CFD0E9C4141	BSU_09510	yhdL	168	anti-[[protein|081DF3EE9FA56209D648C7677188C61CE3AA8E41]] protein	40.4218	6.18	358	1077	control of [[protein|081DF3EE9FA56209D648C7677188C61CE3AA8E41]] activity	anti-[[protein|081DF3EE9FA56209D648C7677188C61CE3AA8E41]] protein	yes		yhdL	BSU_09510	yhdL_1028511_1029587_-1	O07581	gene_detail BG13018	1,028,511  1,029,587	
48A21F276889CC99BB41A0D51F3D4872B6A12E39	new_3708133_3708785	S1384	168	new RNA feature, 3'UTR of ywsA	0	0		653		3'UTR of ywsA		null	S1384	new_3708133_3708785	S1384_3708133_3708785_1			3,708,133 → 3,708,785	
48A9E1E39838BFFCF12CADF0A8D8E6FFDCA6F175	BSU_38170	qoxA	168	cytochrome aa3 quinol oxidase (subunit II)	36.0989	4.8	321	966	respiration	cytochrome aa3 quinol oxidase (subunit II)	no	1.10.3.-	qoxA, ipa-37d	BSU_38170	qoxA_3917296_3918261_-1	P34957	gene_detail BG10583	3,917,296  3,918,261	COG1622
48AFD558E71531CDBDC3983B36702819D1548E63	BSU_37450	ywhK	168	unknown	49.2037	3.75	451	1356	unknown	unknown	no		ywhK	BSU_37450	ywhK_3844416_3845771_-1	P71003	gene_detail+BG12463	3,844,416  3,845,771	COG3391
48B5F62863033EE88BF5EF1525CCBC19277DA69A	new_3258062_3259375	S1218	168	new RNA feature, 3'UTR of yuzC	0	0		1314		3'UTR of yuzC		null	S1218	new_3258062_3259375	S1218_3258062_3259375_1			3,258,062 → 3,259,375	
48BC0FA9901F174472EB070C539EC75EC7C10E88	BSU_20340	yorL	168	similar to DNA polymerase III (alpha subunit)	150.305	5.94	1305	3918	unknown	unknown	no	2.7.7.7	yorL	BSU_20340	yorL_2175596_2179513_-1	O31902	gene_detail+BG13696	2,175,596  2,179,513	COG0587
48BCA38E609E443406E03A32D2BB8DA2E9915A71	BSU_27530	rarA	168	DNA-dependent ATPase, recombination factor, involved in processing recombination intermediates at replication forks	46.3528	6.8	421	1266	control of the access of the replication machinery to a collapsed replication fork	[[protein|A44D4677FB70BE8F554BF1001A500F817C7DA95F]] accessory protein, DNA-dependent ATPase	no		rarA, yrvN	BSU_27530	yrvN_2812336_2813601_1	O34528	gene_detail BG13808	2,812,336  2,813,601	COG2256
48C33A96F3B446440D4D9A86AA07AA3BA244063D	BSU_22680	trpE	168	anthranilate synthase (subunit I)	57.9457	5.25	515	1548	biosynthesis of tryptophan	anthranilate synthase (subunit I)	no	4.1.3.27	trpE	BSU_22680	trpE_2375869_2377416_-1	P03963	gene_detail BG10287	2,375,869  2,377,416	COG0147
48DCFB000D012FFFF82E62E2134B39FBACDBF0CA	new_3361198_3361304_c	S1260	168	new RNA feature, intergenic region	0	0		107		intergenic region		null	S1260	new_3361198_3361304_c				3,361,198 → 3,361,304	
48F0F3D08C7E5CB2430B5B10F934CB05EBB4AA95	BSU_tRNA_71	trnB-Ser2	168	null	0	0		91	translation	transfer RNA-Ser	no	null	trnB-Ser2, trnE	BSU_tRNA_71			gene_detail+BG00093		
48F6956312C9D637A46B4564DB907074B9C4B84D	new_3590364_3590602	S1333	168	new RNA feature, intergenic region	0	0		239		intergenic region		null	S1333	new_3590364_3590602	S1333_3590364_3590602_1			3,590,364 → 3,590,602	
48FD89034CBA111265456CBD366C141226335938	BSU_36720	ywmE	168	general stress protein, survival of ethanol stress	5.7616	11.01	53	162	survival of ethanol stress	unknown	no	null	ywmE	BSU_36720	ywmE_3774400_3774561_-1	P70966	gene_detail+BG12476	3,774,400  3,774,561	
4907D4585491349E2592B0EF9150312A80785EE5	BSU_40040	yxaA	168	putative glycerate kinase	39.2401	4.53	382	1149	unknown	putative glycerate kinase	no	2.7.1.31	yxaA, glxK	BSU_40040	glxK_4112073_4113221_-1	P42100	gene_detail+BG11103	4,112,073  4,113,221	COG1929
4910F1E5BAF274C828FD92C410A1B86FB1D358CE	new_4005137_4005322_c	tlrBL	168	leader peptide for the control of [[gene|trlB]] expression	0	0		186	control of [[gene|65253C69BAE9679FE4475BFF76BBABBB0FA70C30]] expression	leader peptide		null	tlrBL, S1501	new_4005137_4005322_c				4,005,137 → 4,005,322	
4915DA3B5329559A89DDDF96165880FA9CB3FDFE	new_35104_35236	S20	168	new RNA feature, intergenic region	0	0		133		B-1 RNA motif		null	S20	new_35104_35236	S20_35104_35236_1			35,104 → 35,236	
491B5E27EF3190D307EC43C3BB12490728E39333	BSU_13010	ykgB	168	6-phosphogluconolactonase, general stress protein	38.2551	5.15	349	1050	pentose phosphate pathway	6-phosphogluconolactonase	no	3.1.1.31	ykgB, pgl	BSU_13010	ykgB_1369876_1370925_-1	O34499	gene_detail BG13236	1,369,876  1,370,925	COG2706
492A8B4FABC8F19CA773B1D4E9D81B106924F3DE	BSU_24500	yqhP	168	unknown	14.427	11.89	131	396	unknown	unknown	no	null	yqhP	BSU_24500	yqhP_2542047_2542442_1	P54514	gene_detail+BG11704	2,542,047  2,542,442	
492EEC8068043DA770F5DC1D54799C4366AE9A01	BSU_36820	atpG	168	ATP synthase, part of the F1 complex (subunit gamma)	31.5021	6.64	287	864	ATP synthesis	ATP synthase (subunit gamma)	no		atpG	BSU_36820	atpG_3782938_3783801_-1	P37810	gene_detail BG10820	3,782,938  3,783,801	COG0224
495721E4B8BF6FEC01E62E86339560F90776EED1	BSU_23140	resB	168	part of haem translocase, required for cytochrome c synthesis	61.5908	9.47	542	1629	cytochrome c biogenesis	part of the [[protein|495721E4B8BF6FEC01E62E86339560F90776EED1]]-[[protein|97FE84CF968596AC39D19EE2E43DA625147FD702]] haem translocase	no		resB, ypxB	BSU_23140	resB_2419179_2420807_-1	P35161	gene_detail BG10532	2,419,179  2,420,807	COG1333
497C9654DC7514FF738D18E1F083299C43003A4C	BSU_35640	lytA	168	secretion of major autolysin [[protein|6A21293823151C6980BF52B31A4B249A8440F2E1]]	11.0896	4.06	102	309	autolysis	secretion of major autolysin [[protein|6A21293823151C6980BF52B31A4B249A8440F2E1]]	no		lytA, lppX	BSU_35640	lytA_3662789_3663097_-1	Q02112	gene_detail+BG10405	3,662,789  3,663,097	
49892731086AD0B8FCDFF7A10C39A78901338492	new_4134916_4134995_c	S1548	168	new RNA feature, intergenic region	0	0		80		intergenic region		null	S1548	new_4134916_4134995_c				4,134,916 → 4,134,995	
498A8191422F34DA75DA6854A51BAD80E74B7D97	new_35356_35458	S21	168	new RNA feature, intergenic region	0	0		103		intergenic region		null	S21	new_35356_35458	S21_35356_35458_1			35,356 → 35,458	
4992F5C2ED7DE37C08D5715F7E8851F5FDB51059	BSU_25070	ispG	168	similar to peptidoglycan acetylation, 1-hydroxy-2-methyl-2-(E)-butenyl-4-diphosphate synthase, 6th step in the MEP pathway of isoprenoid biosynthesis	40.4239	6.8	377	1134	MEP pathway of isoprenoid biosynthesis	1-hydroxy-2-methyl-2-(E)-butenyl-4-diphosphate synthase	yes	1.17.7.3	ispG, yqfY	BSU_25070	ispG_2589123_2590256_1	P54482	gene_detail BG11671	2,589,123  2,590,256	COG0821
49A5C395AE39F3A8B31C673884051F400426CFAD	BSU_21110	yonF	168	unknown	68.2192	8.65	589	1770	unknown	unknown	no	null	yonF	BSU_21110	yonF_2230895_2232664_1	O31952	gene_detail+BG13619	2,230,895  2,232,664	
49B5D8C73CF5A920124DCE94A1C6301C884088D7	new_500046_500120	S150	168	new RNA feature, intergenic region	0	0		75		intergenic region		null	S150	new_500046_500120	S150_500046_500120_1			500,046 → 500,120	
49B6E673E28CF21DF629B90A6AD453C46822BDB0	BSU_01240	rpmC	168	ribosomal protein uL29	7.5765	10.63	66	201	translation	ribosomal protein L29 (uL29)	no		rpmC	BSU_01240	rpmC_139924_140124_1	P12873	gene_detail BG10756	139,924  140,124	COG0255
49BAFE3E69F1F91AEF4154F55B44639DD3CE4A71	BSU_36070	cotG	168	outer spore coat protein	23.8115	10.67	195	588	control of spore permeability, resistance of the spore	spore coat protein	no		cotG	BSU_36070	cotG_3717238_3717825_1	P39801	gene_detail BG11017	3,717,238  3,717,825	
49BE0281A4E6131193C669225D3611F330B63891	BSU_rRNA_24	rrnH-5S	168	5S rRNA	0	0		118	translation	ribosomal RNA-5S	no	null	rrnH-5S	BSU_rRNA_24			gene_detail+BG00101		
49D996C9AED44A820A214C3DF60AB1B6E1508DEA	BSU_28050	maf	168	nucleotide pyrophosphatase	21.15	5.71	189	570	unknown	nucleotide pyrophosphatase	no		maf	BSU_28050	maf_2862572_2863141_-1	Q02169	gene_detail BG10324	2,862,572  2,863,141	COG0424
49DF23B8E19658DB32835B6D23DD21E4BF481B20	BSU_23560	mleN	168	malate-H<sup>+</sup>/Na<sup>+</sup>-lactate antiporter	50.0475	7.25	468	1407	malate uptake	malate-H<sup>+</sup>/Na<sup>+</sup>-lactate antiporter	no		mleN, yqkI	BSU_23560	mleN_2452800_2454206_-1	P54571	gene_detail+BG11763	2,452,800  2,454,206	COG1757
49DFB40EAD62BFE16D45B0D3D9985DC50F4C69E9	BSU_tRNA_33	trnD-Met	168	null	0	0		77	translation	transfer RNA-Met	no	null	trnD-Met, trnR	BSU_tRNA_33			gene_detail+BG00052		
49E2D2EE480C2FFDED0C35E3AF0DBED5AD819B5F	BSU_28300	ilvH	168	acetolactate synthase (small subunit)	19.309	10.3	172	519	biosynthesis of branched-chain amino acids	acetolactate synthase (small subunit)	no	2.2.1.6	ilvH, ilvN	BSU_28300	ilvH_2894733_2895251_-1	P37252	gene_detail BG10671	2,894,733  2,895,251	COG0440
49E70A20CC05DBE485953C0AE34E634EFB33C3B2	BSU_33080	liaR	168	two-component response regulator, regulation of the [[gene|B6D1159454969D1D578E05D5CE2259E079688510]]-[[gene|AE4BF12C368468C553EED7A696D5EFC63F56CA39]]-[[gene|A71B0392FFF70EFFC096E7E9BD5FE30792821CDD]]-[[gene|C107A958DFA2B0DA4837E2F9F648CD329A3116AC]]-[[gene|9A1871BD853254EEA8B4E78CA187F9315CBDF43D]]-[[gene|49E70A20CC05DBE485953C0AE34E634EFB33C3B2]] operon in response to bacitracin	22.9777	4.96	211	636	regulation of the [[gene|B6D1159454969D1D578E05D5CE2259E079688510]]-[[gene|AE4BF12C368468C553EED7A696D5EFC63F56CA39]]-[[gene|A71B0392FFF70EFFC096E7E9BD5FE30792821CDD]]-[[gene|C107A958DFA2B0DA4837E2F9F648CD329A3116AC]]-[[gene|9A1871BD853254EEA8B4E78CA187F9315CBDF43D]]-[[gene|49E70A20CC05DBE485953C0AE34E634EFB33C3B2]] operon	two-component response regulator	no		liaR, yvqC	BSU_33080	liaR_3394422_3395057_-1	O32197	gene_detail BG14133	3,394,422  3,395,057	COG2197
49E8BFEC1CAB77DD91E0ED0791EBD480E4871239	BSU_10630	addA	168	ATP-dependent deoxyribonuclease (subunit A), required for efficient survival and replication restart after replication-transcription conflicts, responsible for end resection during dsDNA break repair	140.85	5.13	1232	3699	DNA repair/ recombination	ATP-dependent deoxyribonuclease (subunit A))	no		addA, recE5	BSU_10630	addA_1139807_1143505_1	P23478	gene_detail+BG10466	1,139,807  1,143,505	COG1074
49ED84B48CEC09493B6056D03D2A57578770CE15	BSU_02600	cwlJ	168	spore coat protein, cell wall hydrolase	16.2216	9.35	142	429	spore germination	spore coat protein, cell wall hydrolase	no	null	cwlJ, ycbQ	BSU_02600	cwlJ_282469_282897_1	P42249	gene_detail+BG11172	282,469  282,897	COG3773
49F609C55238C24045CE4A946C417406C8CAAF9D	BSU_05050	lrpA	168	transcriptional regulator (Lrp family) involved in repression of [[gene|BAE8062DA8538C9C83FFBA9684BECE9613EEFD2F]] transcription and [[protein|2111AC1AE49D1006E10DC127BF5B7A0327DE94A7]]-dependent [wiki|sporulation]	15.2969	7.78	136	411	repression of [[gene|BAE8062DA8538C9C83FFBA9684BECE9613EEFD2F]] transcription and [[protein|2111AC1AE49D1006E10DC127BF5B7A0327DE94A7]]-dependent [wiki|sporulation]	transcription regulator (Lrp family)	no		lrpA, yddO	BSU_05050	lrpA_551519_551929_1	P96652	gene_detail+BG12122	551,519  551,929	COG1522
4A0961B9B760D4AA968B750ECE634B13039F9FC5	BSU_06950	rhgK	168	two-component sensor kinase	66.1727	7.28	577	1734	unknown	two-component sensor kinase	no	null	yesM	BSU_06950	yesM_758719_760452_1	O31516	gene_detail+BG12847	758,719  760,452	COG2972
4A0C5363357A675780B4D4628BCA0646AE58270A	new_176316_176924	S65	168	new RNA feature, intergenic region	0	0		609		intergenic region		null	S65	new_176316_176924	S65_176316_176924_1			176,316 → 176,924	
4A19A65A20D45AF002D5E61EA0C7FFBBBFF6824C	BSU_tRNA_16	trnJ-Gly	168	null	0	0		75	translation	transfer RNA-Gly	no	null	trnJ-Gly	BSU_tRNA_16			gene_detail+BG00024		
4A2220A967496CACB684D9FFCB65F4666AF21AD2	new_486278_486431	S142	168	new RNA feature, intergenic region	0	0		154		intergenic region		null	S142	new_486278_486431	S142_486278_486431_1			486,278 → 486,431	
4A2B1DA38608E5A4096087BF7246D4C64C54DBE3	BSU_31270	tgl	168	outer spore coat protein, spore associated transglutaminase	28.1465	6.69	245	738	introduction of crosslinks in the spore coat proteins [[protein|1CA990DA55B6F879968C431A703E0478F5564A1A]] and [[protein|CEBEC9CECCF445C40D793E61A2CD23175631A473]]	spore associated transglutaminase	no	2.3.2.13	tgl, yuxF, yugV	BSU_31270	tgl_3212591_3213328_1	P40746	gene_detail BG10946	3,212,591  3,213,328	COG5915
4A3A354E00F6AFC91C8A912552904C3ECB462B3D	new_2053930_2054039_c	S707	168	new RNA feature, 5'UTR of pps	0	0		110		5'UTR of pps		null	S707	new_2053930_2054039_c				2,053,930 → 2,054,039	
4A3CA47533B217F595E7B600923DA31228B94DA8	BSU_37550	ywhA	168	similar to transcriptional regulator ([wiki|MarR family])	15.7322	8.14	139	420	unknown	unknown	no		ywhA	BSU_37550	ywhA_3853717_3854136_-1	P70993	gene_detail+BG12455	3,853,717  3,854,136	COG1846
4A4081893A44B49B428C7113EE0D40A94A3A98D1	new_1035257_1035395	S332	168	new RNA feature, intergenic region	0	0		139		intergenic region		null	S332	new_1035257_1035395	S332_1035257_1035395_1			1,035,257 → 1,035,395	
4A4A533542E47DE8114B697FADE4CB581E5FB66E	BSU_08110	sspH	168	small acid-soluble spore protein (minor)	6.7332	4.46	59	180	protection of spore DNA	small acid-soluble spore protein (minor)	no		sspH, yfjU	BSU_08110	sspH_885629_885808_1	O31552	gene_detail+BG12917	885,629  885,808	COG5855
4A4C5E6C1DFD46BC3CF9AEBA3FC1577767FF8465	BSU_37820	spsK	168	dTDP-4-dehydrorhamnose reductase	31.4305	6.08	283	852	rhamnose biosynthesis, spore crust polysaccharide synthesis	dTDP-4-dehydrorhamnose reductase	no	1.1.1.133	spsK	BSU_37820	spsK_3883427_3884278_-1	P39631	gene_detail BG10619	3,883,427  3,884,278	COG1091
4A4FCD876C3CA1D821792803CA2A0CB2E97D3F5E	BSU_23020	recS	168	ATP-dependent DNA helicase	56.3401	6.23	496	1491	replication reactivation pathway	ATP-dependent DNA helicase	no		recS, recS, ypbC	BSU_23020	recQ_2406922_2408412_-1	P50729	gene_detail+BG11407	2,406,922  2,408,412	COG0514
4A637EB9B400D30E5C6246D1E0EB5E6A30F38A16	BSU_16530	uppS	168	undecaprenyl pyrophosphate synthetase, provides the precursor for the carrier lipid, undecaprenyl phosphate (C55-P), which is required for cell wall synthesis	29.6259	5.41	260	783	cell wall biosynthesis	undecaprenyl pyrophosphate synthetase	yes	2.5.1.31	uppS, yluA	BSU_16530	uppS_1721214_1721996_1	O31751	gene_detail BG13408	1,721,214  1,721,996	COG0020
4A6AB40A91B4821B99E2FECD1C4E523321B8BDEA	BSU_06670	gatC	168	production of glutamyl-tRNA(Gln)	10.7206	4.6	96	291	translation	glutamyl-tRNA(Gln) amidotransferase (subunit C)	yes	6.3.5.7	gatC, yerL, yedA	BSU_06670	gatC_728732_729022_1	O06492	gene_detail BG12838	728,732  729,022	COG0721
4A6B38FB0F15DA8E282F5114A28BBC449AB8AC3F	BSU_36575	BSU_36575	168																
4A77316AA94F9C11DB70AB76711AACBD28098AA1	BSU_06230	iolT	168	major transporter for inositol	51.467	9.57	473	1422	myo-inositol uptake	major transporter for inositol	no		iolT, ydjK	BSU_06230	iolT_676442_677863_1	O34718	gene_detail+BG12802	676,442  677,863	COG2814
4A791F34FD727E052532D5AE1C78C9499B367129	BSU_31289	BSU_31289	168																
4A8360E50ADBA4CC859A64A72EBC0A07F70A1764	BSU_18530	yoaA	168	similar to spermidine/spermine N-acetyltransferase	18.8929	5.92	177	534	unknown	unknown	no		yoaA	BSU_18530	yoaA_2020611_2021144_1	O34569	gene_detail+BG13472	2,020,611  2,021,144	COG1670
4A839F8A53DF75DF01FE410EBD3361759C3B1C86	BSU_32250	thrC	168	threonine synthase, has a minor threonine dehydratase ([[protein|D0CF32BF81AA1DC7BBBC3E9B667A54F97260DF3F]]) activity	37.3067	5.18	352	1059	biosynthesis of threonine	threonine synthase	no	4.2.3.1	thrC, thrB	BSU_32250	thrC_3313770_3314828_-1	P04990	gene_detail BG10461	3,313,770 3,314,828	COG0498
4A8B6D88FEA9D18E1BAE08847A5F7683F9D6CDF4	BSU_20030	yosR	168	glutaredoxin-like thioredoxin	8.9544	4.38	80	243	unknown	thioredoxin	no		yosR	BSU_20030	yosR_2159742_2159984_-1	O34342	gene_detail BG13727	2,159,742  2,159,984	
4A8C798F60F12EE12D1DC2462AF88CF2558CF6D5	new_2095786_2095916_c	S735	168	new RNA feature, intergenic region	0	0		131		intergenic region		null	S735	new_2095786_2095916_c				2,095,786 → 2,095,916	
4A8D74B83E20FA138ED66F0D8FD456B69B740D92	BSU_05960	ydiG	168	molybdenum cofactor biosynthesis protein	18.308	6.22	170	513	unknown	molybdenum cofactor biosynthesis protein	no	null	ydiG, moaC	BSU_05960	moaC_646582_647094_1	O05520	gene_detail+BG12204	646,582  647,094	COG0315
4AA5AF9C7CE8D0A9FD3A47650ECF130BCBEE1952	BSU_06490	purF	168	glutamine phosphoribosyldiphosphate amidotransferase	51.4533	5.87	476	1431	purine biosynthesis	glutamine phosphoribosyldiphosphate amidotransferase	no	2.4.2.14	purF, purB	BSU_06490	purF_705441_706871_1	P00497	gene_detail BG10707	705,441  706,871	COG0034
4AB445E0A0F3659865E8F08D3264398BC46E91CB	new_3681277_3681369	S1375	168	new RNA feature, 5'UTR of tagA	0	0		93		5'UTR of tagA		null	S1375	new_3681277_3681369	S1375_3681277_3681369_1			3,681,277 → 3,681,369	
4AB87320C372899CC887FAD02F57F1C1D1A8725F	BSU_27035	BSU_27035	168																
4AC0B3559B06991B78A1D644F28D65E62F8BD245	BSU_02016	BSU_02016	168	Ravikumar et al															
4AC6806E490B5381D72F7F206CC76921BF6FA1B7	new_3672793_3672923	S1370	168	new RNA feature, 5'UTR of yvzE	0	0		131		5'UTR of yvzE		null	S1370	new_3672793_3672923	S1370_3672793_3672923_1			3,672,793 → 3,672,923	
4AC72C556ED02A7DE4E1E8D69A0FC926359ACE28	BSU_35609	tuaA/1	168	lipid carrier sugar transferase, disrupted pseudogene in B. subtilis 168	0	0	49	150	biosynthesis of teichuronic acid	lipid carrier sugar transferase	no		tuaA\/1, yvhA	BSU_35609	tuaA_3658259_3658408_-1		gene_detail+BG12688	3,658,259  3,658,408	
4ADAFB16EFF09056F437DF11B7EB07DD7ADB6071	new_3217011_3217663	S1193	168	new RNA feature, independent transcript	0	0		653		independent transcript		null	S1193	new_3217011_3217663	S1193_3217011_3217663_1			3,217,011 → 3,217,663	
4AE313943886C1E31837E3AD1D308E71C2A1551E	BSU_08770	ygzA	168	unknown	7.6402	4.27	67	204	unknown	unknown	no	null	ygzA	BSU_08770	ygzA_954291_954494_1	O31586	gene_detail+BG12981	954,291  954,494	
4AF865F1E16187F89C1FE19BAE5C2CF2C0A53E4A	BSU_27640	yrvC	168	unknown	18.2003	4.87	165	498	unknown	unknown	no		yrvC	BSU_27640	yrvC_2826245_2826742_-1	O32046	gene_detail BG13802	2,826,245  2,826,742	COG0490
4B0CADED41695D86193D853AA0E2C02019E68C4C	BSU_misc_RNA_7	c-di-AMP riboswitch, kimA	168	c-di-AMP-binding [wiki|riboswitch], controls the expression of the [[gene|5968E6D4D7378C69EC3E1E05B285069123AA1FD3]] gene	0	0		144	control of [[gene|5968E6D4D7378C69EC3E1E05B285069123AA1FD3]] expression	c-di-AMP [wiki|riboswitch]	no		c-di-AMP riboswitch, kimA, ydaO riboswitch, BSU_misc_RNA_7	BSU_misc_RNA_7				486,092  486,235	
4B2711838DA141B52EE222BC6E17AFEE864557A3	new_2028580_2028675_c	S691	168	new RNA feature, 5'UTR of yoaG	0	0		96		5'UTR of yoaG		null	S691	new_2028580_2028675_c				2,028,580 → 2,028,675	
4B2A124B726393544A47791E5A5681F7B766A588	BSU_22330	ypoC	168	unknown	19.2027	6.48	164	495	unknown	unknown	no		ypoC, jooC	BSU_22330	ypoC_2344264_2344758_-1	P39789	gene_detail+BG10955	2,344,264  2,344,758	
