"protein","relType","goTerm","goName","namespace","neverAnnotate"
"A1YB07","acts_upstream_of_or_within","GO:0051649","establishment of localization in cell","biological_process","false"
"A1YB07","located_in","GO:0005938","cell cortex","cellular_component","false"
"A1YB07","acts_upstream_of_or_within","GO:0035912","dorsal aorta morphogenesis","biological_process","false"
"A1YB07","involved_in","GO:0030036","actin cytoskeleton organization","biological_process","false"
"A1YB07","located_in","GO:0005923","bicellular tight junction","cellular_component","false"
"A1YB07","involved_in","GO:0001525","angiogenesis","biological_process","false"
"A1YB07","acts_upstream_of_or_within","GO:0060026","convergent extension","biological_process","false"
"A1YB07","located_in","GO:0099513","polymeric cytoskeletal fiber","cellular_component","false"
"Q6YBR5","involved_in","GO:0033138","positive regulation of peptidyl-serine phosphorylation","biological_process","false"
"Q6YBR5","involved_in","GO:0048812","neuron projection morphogenesis","biological_process","false"
"Q6YBR5","enables","GO:0005102","signaling receptor binding","molecular_function","false"
"Q6YBR5","involved_in","GO:0038180","nerve growth factor signaling pathway","biological_process","false"
"Q6YBR5","located_in","GO:0005615","extracellular space","cellular_component","false"
"Q6YBR5","involved_in","GO:0043524","negative regulation of neuron apoptotic process","biological_process","false"
"Q6YBR5","involved_in","GO:0050804","modulation of chemical synaptic transmission","biological_process","false"
"Q6YBR5","involved_in","GO:0007613","memory","biological_process","false"
"Q6YBR5","enables","GO:0008083","growth factor activity","molecular_function","false"
"Q6YBR5","involved_in","GO:0021675","nerve development","biological_process","false"
"Q6YBR5","involved_in","GO:0045664","regulation of neuron differentiation","biological_process","false"
"Q6YBR5","located_in","GO:0008021","synaptic vesicle","cellular_component","false"
"Q6YBR5","located_in","GO:0005576","extracellular region","cellular_component","false"
"Q6YBR5","involved_in","GO:0048672","positive regulation of collateral sprouting","biological_process","false"
"Q6YBR5","located_in","GO:0030425","dendrite","cellular_component","false"
"Q6YBR5","located_in","GO:0030424","axon","cellular_component","false"
"Q6YBR5","enables","GO:0005515","protein binding","molecular_function","false"
"Q6YBR5","enables","GO:0005163","nerve growth factor receptor binding","molecular_function","false"
"Q6YBR5","involved_in","GO:0007169","cell surface receptor protein tyrosine kinase signaling pathway","biological_process","false"
"Q6YBR5","involved_in","GO:0007422","peripheral nervous system development","biological_process","false"
"Q6DRP2","acts_upstream_of_or_within","GO:0003407","neural retina development","biological_process","false"
"Q6DRP2","enables","GO:0005525","GTP binding","molecular_function","false"
"Q6DRP2","enables","GO:0000166","nucleotide binding","molecular_function","false"
"Q6DRP2","located_in","GO:0005634","nucleus","cellular_component","false"
"Q6DRP2","acts_upstream_of_or_within","GO:0000467","exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","biological_process","false"
"Q6DRP2","acts_upstream_of_or_within","GO:0045664","regulation of neuron differentiation","biological_process","false"
"Q6DRP2","involved_in","GO:0042127","regulation of cell population proliferation","biological_process","false"
"Q6DRP2","acts_upstream_of_or_within","GO:0007096","regulation of exit from mitosis","biological_process","false"
"Q6DRP2","located_in","GO:0005730","nucleolus","cellular_component","false"
"Q6PUR7","involved_in","GO:0010506","regulation of autophagy","biological_process","false"
"Q6PUR7","involved_in","GO:0032008","positive regulation of TOR signaling","biological_process","false"
"Q6PUR7","enables","GO:0005085","guanyl-nucleotide exchange factor activity","molecular_function","false"
"Q6PUR7","involved_in","GO:1902902","negative regulation of autophagosome assembly","biological_process","false"
"Q6PUR7","enables","GO:0004860","protein kinase inhibitor activity","molecular_function","false"
"Q6PUR7","involved_in","GO:0006914","autophagy","biological_process","false"
"Q6PUR7","involved_in","GO:0016242","negative regulation of macroautophagy","biological_process","false"
"Q6PUR7","part_of","GO:0032045","guanyl-nucleotide exchange factor complex","cellular_component","false"
"Q6PUR7","involved_in","GO:0006469","negative regulation of protein kinase activity","biological_process","true"
"Q6PUR7","located_in","GO:0005634","nucleus","cellular_component","false"
"Q6PUR7","enables","GO:0005096","GTPase activator activity","molecular_function","false"
"Q6PUR7","involved_in","GO:1901098","positive regulation of autophagosome maturation","biological_process","false"
"Q6PUR7","involved_in","GO:0010629","negative regulation of gene expression","biological_process","false"
"Q6PUR7","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q6PUR7","involved_in","GO:1903432","regulation of TORC1 signaling","biological_process","false"
"Q6PUR7","colocalizes_with","GO:1990316","Atg1/ULK1 kinase complex","cellular_component","false"
"E7FA21","located_in","GO:0005737","cytoplasm","cellular_component","false"
"E7FA21","located_in","GO:0005634","nucleus","cellular_component","false"
"E7FA21","enables","GO:0005096","GTPase activator activity","molecular_function","false"
"E7FA21","involved_in","GO:0006914","autophagy","biological_process","false"
"E7FA21","part_of","GO:0032045","guanyl-nucleotide exchange factor complex","cellular_component","false"
"E7FA21","enables","GO:0005085","guanyl-nucleotide exchange factor activity","molecular_function","false"
"A0A2R8QPS5","located_in","GO:0005737","cytoplasm","cellular_component","false"
"A0A2R8QPS5","located_in","GO:0005829","cytosol","cellular_component","false"
"A0A2R8QPS5","located_in","GO:0000139","Golgi membrane","cellular_component","false"
"A0A2R8QPS5","involved_in","GO:0042147","retrograde transport, endosome to Golgi","biological_process","false"
"A0A2R8QPS5","enables","GO:0005085","guanyl-nucleotide exchange factor activity","molecular_function","false"
"A0A2R8QPS5","involved_in","GO:0006886","intracellular protein transport","biological_process","false"
"A0A2R8QPS5","part_of","GO:0034066","Ric1-Rgp1 guanyl-nucleotide exchange factor complex","cellular_component","false"
"A0A2R8QPS5","located_in","GO:0016020","membrane","cellular_component","false"
"Q3B736","part_of","GO:1990316","Atg1/ULK1 kinase complex","cellular_component","false"
"Q3B736","involved_in","GO:0000045","autophagosome assembly","biological_process","false"
"Q3B736","located_in","GO:0000407","phagophore assembly site","cellular_component","false"
"Q3B736","enables","GO:0019901","protein kinase binding","molecular_function","false"
"Q3B736","involved_in","GO:0006914","autophagy","biological_process","false"
"Q3B736","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q7T3A4","located_in","GO:0016020","membrane","cellular_component","false"
"Q7T3A4","located_in","GO:0005794","Golgi apparatus","cellular_component","false"
"Q7T3A4","located_in","GO:0016328","lateral plasma membrane","cellular_component","false"
"Q7T3A4","located_in","GO:0005802","trans-Golgi network","cellular_component","false"
"Q7T3A4","enables","GO:0003924","GTPase activity","molecular_function","false"
"Q7T3A4","located_in","GO:0032593","insulin-responsive compartment","cellular_component","false"
"Q7T3A4","located_in","GO:0030027","lamellipodium","cellular_component","false"
"Q7T3A4","acts_upstream_of_or_within","GO:0001525","angiogenesis","biological_process","false"
"Q7T3A4","enables","GO:0000166","nucleotide binding","molecular_function","false"
"Q7T3A4","involved_in","GO:0031175","neuron projection development","biological_process","false"
"Q7T3A4","located_in","GO:0055038","recycling endosome membrane","cellular_component","false"
"Q7T3A4","located_in","GO:0070161","anchoring junction","cellular_component","false"
"Q7T3A4","located_in","GO:0055037","recycling endosome","cellular_component","false"
"Q7T3A4","involved_in","GO:0010737","protein kinase A signaling","biological_process","false"
"Q7T3A4","involved_in","GO:0009306","protein secretion","biological_process","false"
"Q7T3A4","involved_in","GO:0048210","Golgi vesicle fusion to target membrane","biological_process","false"
"Q7T3A4","involved_in","GO:0035767","endothelial cell chemotaxis","biological_process","false"
"Q7T3A4","located_in","GO:0008021","synaptic vesicle","cellular_component","false"
"Q7T3A4","located_in","GO:0005886","plasma membrane","cellular_component","false"
"Q7T3A4","involved_in","GO:0032869","cellular response to insulin stimulus","biological_process","false"
"Q7T3A4","located_in","GO:0005923","bicellular tight junction","cellular_component","false"
"Q7T3A4","involved_in","GO:0072659","protein localization to plasma membrane","biological_process","false"
"Q7T3A4","located_in","GO:0043005","neuron projection","cellular_component","false"
"Q7T3A4","involved_in","GO:0044795","trans-Golgi network to recycling endosome transport","biological_process","false"
"Q7T3A4","involved_in","GO:1902463","protein localization to cell leading edge","biological_process","false"
"Q7T3A4","located_in","GO:0030659","cytoplasmic vesicle membrane","cellular_component","false"
"Q7T3A4","involved_in","GO:0015031","protein transport","biological_process","false"
"Q7T3A4","involved_in","GO:0032456","endocytic recycling","biological_process","false"
"Q7T3A4","involved_in","GO:0030866","cortical actin cytoskeleton organization","biological_process","false"
"Q7T3A4","involved_in","GO:0006904","vesicle docking involved in exocytosis","biological_process","false"
"Q7T3A4","located_in","GO:0030139","endocytic vesicle","cellular_component","false"
"Q7T3A4","located_in","GO:0042995","cell projection","cellular_component","false"
"Q7T3A4","involved_in","GO:0017157","regulation of exocytosis","biological_process","false"
"Q7T3A4","enables","GO:0005525","GTP binding","molecular_function","false"
"Q7T3A4","involved_in","GO:0070830","bicellular tight junction assembly","biological_process","false"
"Q7T3A4","acts_upstream_of_or_within","GO:0048514","blood vessel morphogenesis","biological_process","false"
"Q7T3A4","located_in","GO:0005768","endosome","cellular_component","false"
"Q7T3A4","located_in","GO:0031410","cytoplasmic vesicle","cellular_component","false"
"Q7T3A4","located_in","GO:0030140","trans-Golgi network transport vesicle","cellular_component","false"
"Q90479","involved_in","GO:0007399","nervous system development","biological_process","false"
"Q90479","located_in","GO:0016020","membrane","cellular_component","false"
"Q90479","located_in","GO:0005886","plasma membrane","cellular_component","false"
"Q90479","involved_in","GO:0045773","positive regulation of axon extension","biological_process","false"
"Q90479","located_in","GO:0030426","growth cone","cellular_component","false"
"Q90479","located_in","GO:0044295","axonal growth cone","cellular_component","false"
"Q90479","involved_in","GO:0030154","cell differentiation","biological_process","false"
"Q90479","involved_in","GO:0007155","cell adhesion","biological_process","false"
"Q90479","located_in","GO:0042995","cell projection","cellular_component","false"
"Q7SXS7","enables","GO:0016740","transferase activity","molecular_function","false"
"Q7SXS7","involved_in","GO:0045893","positive regulation of DNA-templated transcription","biological_process","false"
"Q7SXS7","enables","GO:0003779","actin binding","molecular_function","false"
"Q7SXS7","involved_in","GO:0001558","regulation of cell growth","biological_process","false"
